idx,band,song,duration_sec,speech_median,speech_p10,speech_p90,speech_std,n_frames,error,vad_speech_ratio,vad_n_frames,vad_error
155,hello_happy_world,はいよろこんで (Cover),160.23333333333332,0.0909705236554145,0.0200277138501405,0.2203775942325592,0.0837361887097358,319,,0.6365715007875233,24,
156,hello_happy_world,シカ色デイズ (Cover),202.16666666666663,0.0948670208454132,0.0157964490354061,0.2776716947555542,0.106210820376873,403,,0.1728276821076173,34,
157,hello_happy_world,強風オールバック (Cover),135.1,0.1112049371004104,0.0235392451286315,0.2699466347694397,0.099650464951992,269,,0.4553663952627683,25,
158,hello_happy_world,最高到達点 (Cover),226.66666666666663,0.084584042429924,0.0118190683424472,0.2951635420322418,0.11223965883255,452,,0.1562646915197895,22,
159,hello_happy_world,許婚っきゅん (Cover),177.46666666666667,0.0846167132258415,0.0138608776032924,0.2317638248205185,0.0828291177749633,353,,0.3564612654417184,24,
160,hello_happy_world,新宝島 (Cover),251.2,0.0510786026716232,0.0103787127882242,0.2026864141225814,0.0793506503105163,501,,0.0543789808917196,56,
161,hello_happy_world,ドレミファロンド (Cover),200.63333333333333,0.0940563604235649,0.0122544392943382,0.2630445659160614,0.0994558185338974,400,,0.3286591774673579,38,
162,hello_happy_world,きゅうくらりん (Cover),214.8333333333333,0.0633643120527267,0.0149917006492614,0.2192750573158264,0.0852207690477371,428,,0.4062683463405068,43,
163,hello_happy_world,ロメオ (Cover),320.2,0.0688515305519104,0.0115380622446537,0.204988032579422,0.0831155106425285,639,,0.1980012492192378,38,
164,hello_happy_world,エイリアンエイリアン (Cover),183.13333333333333,0.0834812223911285,0.0096702892333269,0.2373869866132736,0.0911479517817497,365,,0.3117946141712288,29,
165,hello_happy_world,いーあるふぁんくらぶ (Cover),239.66666666666663,0.0917312204837799,0.0120658529922366,0.2629146575927734,0.0984183475375175,478,,0.2471766127280414,38,
166,hello_happy_world,回レ！雪月花 (Cover),234.8333333333333,0.0919496268033981,0.0206793397665023,0.2900666296482086,0.1080892086029052,468,,0.3466287532596249,46,
167,hello_happy_world,恋愛裁判 (Cover),223.13333333333333,0.0667297840118408,0.0140302954241633,0.2333505600690841,0.0907664820551872,445,,0.4472661250249991,25,
168,hello_happy_world,TOMORROW (Cover),274.9,0.0533155910670757,0.0046315607614815,0.2137913852930069,0.0883882865309715,548,,0.107384503455802,54,
169,hello_happy_world,GO! GO! MANIAC (Cover),249.1,0.1147104129195213,0.0264550056308507,0.2632676959037781,0.0910858064889907,497,,0.0591730228823765,35,
170,hello_happy_world,Dragon Night (Cover),228.7333333333333,0.098349392414093,0.0200506709516048,0.2386283874511718,0.0912688449025154,456,,0.2582045580361852,42,
171,hello_happy_world,ようこそジャパリパークへ (Cover),206.2333333333333,0.0757957026362419,0.0103311520069837,0.2607654929161072,0.0977638587355613,411,,0.0636172491479616,43,
172,hello_happy_world,ウィーアー！ (Cover),241.13333333333333,0.0613758862018585,0.0093866204842925,0.2195785492658615,0.0918977931141853,481,,0.2204589057819143,45,
173,hello_happy_world,おジャ魔女カーニバル!! (Cover),217.36666666666667,0.0879862159490585,0.0143749639391899,0.2342097163200378,0.0839769542217254,433,,0.1188774613865336,47,
174,hello_happy_world,ダーリンダンス (Cover),207.63333333333333,0.0871474891901016,0.0202863533049821,0.2404935210943222,0.0954563319683075,414,,0.1457376493543005,26,
175,hello_happy_world,ノーポイッ！ (Cover),242.96666666666667,0.0831345468759536,0.0139543823897838,0.236311137676239,0.0906409919261932,484,,0.1833173117611031,33,
176,hello_happy_world,SHINY DAYS (Cover),262.6,0.0844942405819892,0.0119180604815483,0.2734959125518799,0.1061812564730644,524,,0.1807311500380806,50,
177,hello_happy_world,シルエット (Cover),241.03333333333333,0.0580089911818504,0.0107448631897568,0.2194104641675949,0.0833564549684524,481,,0.0340201849640117,42,
178,ikka_dumb_rock,ホーミー・タイッ！！,215.4333333333333,0.1172139346599578,0.0232724882662296,0.3148409128189087,0.1134199276566505,429,,0.0323998080613089,31,
179,millsage,起死開戦,195.3248526077097,0.0731719434261322,0.0149862607941031,0.2321694493293762,0.0915042087435722,389,,0.2568029289664207,36,
180,morfonica,Daylight -デイライト-,357.2854875283447,0.0557526610791683,0.0088817346841096,0.2064274102449417,0.0875888094305992,713,,0.1794643219498131,44,
181,morfonica,メランコリックララバイ,216.06666666666663,0.0850066989660263,0.0151520380750298,0.2278848141431808,0.088960975408554,431,,0.2317802923692251,43,
182,morfonica,flame of hope,252.9356462585034,0.0555448085069656,0.0101866265758872,0.1957779377698898,0.0740107297897338,504,,0.1499986409585443,40,
183,morfonica,ブルームブルーム,276.90231292517007,0.0599349290132522,0.0057028057053685,0.2117041498422622,0.0826777964830398,552,,0.175296477525806,40,
184,morfonica,カラフルリバティー,218.8333333333333,0.0600046887993812,0.0103469742462039,0.2326397001743316,0.0930442363023758,436,,0.1961309603711042,43,
185,morfonica,fly with the night,240.6689795918368,0.0402613505721092,0.0039455741643905,0.1898024231195449,0.0798475593328476,480,,0.087672280185649,17,
186,morfonica,金色へのプレリュード,271.2333333333333,0.05651131644845,0.0064373598434031,0.2097330242395401,0.0841647386550903,541,,0.0157060317521764,28,
187,morfonica,The Circle Of Butterflies,258.76666666666665,0.0589323192834854,0.0089012626558542,0.2022722661495208,0.0791263356804847,516,,0.2020352793672485,16,
188,morfonica,ハーモニー・デイ,219.16666666666663,0.0492422431707382,0.0048221806064248,0.179636001586914,0.079230323433876,437,,0.1438174768234337,35,
189,morfonica,Sweet Cheers!,224.3333333333333,0.0746567323803901,0.0115152718499302,0.2481872737407684,0.0971091836690902,447,,0.0402971693355926,31,
190,morfonica,"寄る辺のSunny, Sunny",215.9689795918368,0.0602362677454948,0.0118650933727622,0.1944329142570495,0.076659470796585,430,,0.0975139950641064,17,
191,morfonica,誓いのWingbeat,255.0,0.0699281468987464,0.0101682730019092,0.2483899146318435,0.0948517471551895,509,,0.2163921568627452,44,
192,morfonica,Ever Sky Blue,241.13333333333333,0.0529870726168155,0.0092976056039333,0.1698930114507675,0.0694637969136238,481,,0.2574508816956591,15,
193,morfonica,Polyphonyscape,251.4257142857143,0.0553725361824035,0.0076952874660491,0.2032164186239242,0.0830440670251846,501,,0.0886941771079533,28,
194,morfonica,Wreath of Brave,263.2333333333333,0.0729041844606399,0.0096616521477699,0.2403303533792495,0.0923919230699539,525,,0.3180447768068922,30,
195,morfonica,Merry Merry Thanks!!,257.7333333333333,0.0464185550808906,0.0078938705846667,0.1905951499938964,0.0828756690025329,514,,0.2818416512801261,25,
196,morfonica,Sonorous,313.26666666666665,0.0814312398433685,0.007279944140464,0.2749387621879577,0.1085377633571624,625,,0.0983187846936326,42,
197,morfonica,両翼のBrilliance,239.8,0.0587459057569503,0.0106923831626772,0.1911995708942413,0.0763725936412811,478,,0.1117597998331943,30,
198,morfonica,Steer to Utopia,216.26666666666668,0.0596138015389442,0.0064678583294153,0.2198934555053711,0.088853009045124,431,,0.231380988808089,32,
199,morfonica,Fateful...,286.8333333333333,0.0577482432126998,0.0071163042448461,0.2342794686555862,0.0908950567245483,572,,0.1214642473178025,58,
200,morfonica,ティリカモニカリラ,204.06666666666663,0.0660050362348556,0.0091408109292387,0.208458736538887,0.082441359758377,407,,0.1150604260188228,20,
201,morfonica,Secret Dawn,238.4356462585034,0.0668767243623733,0.005874840542674,0.2514319121837616,0.0986055731773376,475,,0.0829574020241312,41,
202,morfonica,Angel's Ladder,253.4,0.0647595673799514,0.0124284503981471,0.2678746283054352,0.1009660214185714,505,,0.2295185477505921,34,
203,morfonica,One step at a time,263.7356462585034,0.047323539853096,0.0076140593737363,0.2029669433832168,0.0884644016623497,526,,0.2067980008389082,27,
204,morfonica,Tempest,252.2,0.0538601316511631,0.0087640387937426,0.2055505663156509,0.0838526785373687,503,,0.1083267248215701,23,
205,morfonica,フレージング ミラージュ,263.62780045351474,0.0591795742511749,0.0084053566679358,0.2024223804473877,0.0874157920479774,526,,0.1472530520655896,40,
206,morfonica,MUGEN Reverberate!,230.3333333333333,0.0421535149216651,0.0068215946666896,0.1900851130485534,0.0834953039884567,459,,0.2732561010752349,43,
207,morfonica,わたしまちがいさがし,273.0086167800454,0.0433912351727485,0.005231384653598,0.1837991774082183,0.0785400718450546,545,,0.213985913448705,34,
208,morfonica,esora no clover,193.86666666666667,0.0518746227025985,0.0075216311961412,0.1803836524486541,0.0793318524956703,386,,0.1313273586520634,15,
209,morfonica,きょうもMerry go rounD,238.03936507936507,0.0542138405144214,0.004500804003328,0.2009647339582443,0.0863095894455909,475,,0.3439767055345361,23,
210,morfonica,Feathered Dreams,226.36666666666667,0.0511769130825996,0.0073674172163009,0.2074284851551056,0.0819671899080276,451,,0.0137829467509436,36,
211,morfonica,Portray Empathy,253.3,0.0719242170453071,0.0117134097963571,0.2455441653728485,0.0936833992600441,505,,0.0508487958941966,29,
212,morfonica,ビューティ・フォー,189.3333333333333,0.0581124685704708,0.0079108644276857,0.1961766183376312,0.0875745490193367,377,,0.1122887076829428,15,
213,morfonica,胡蝶翔る星月夜,204.66666666666663,0.0815089792013168,0.0101832933723926,0.2658115029335022,0.102752685546875,408,,0.1131595976018324,21,
214,morfonica,Color of Us,233.7333333333333,0.070495456457138,0.0067227007821202,0.2200574874877929,0.0864806026220321,466,,0.127923536807698,27,
215,morfonica,Resonant Strings,240.3841723356009,0.0392933525145053,0.0091172652319073,0.1497318744659423,0.0689326375722885,479,,0.212409978089761,16,
216,morfonica,Shining Leaves,217.96671201814056,0.0539512783288955,0.0085160043090581,0.2151309102773666,0.0894416123628616,434,,0.1906712835788029,25,
217,morfonica,音がえしのセレナーデ,301.76666666666665,0.060520976781845,0.0085130725055933,0.2097694277763366,0.0788602009415626,602,,0.0432784682371542,25,
218,morfonica,蒼穹へのトレイル,219.16666666666663,0.0508774183690547,0.0040262988768517,0.1916079223155975,0.08356574177742,437,,0.2941140404834561,41,
219,morfonica,QUEEN (Cover),145.76666666666668,0.0542018637061119,0.011064157821238,0.2159170806407928,0.0937241613864898,290,,0.273587886807128,19,
220,morfonica,again (Cover),250.8,0.0666838139295578,0.0107244569808244,0.2227741330862045,0.0888557508587837,500,,0.3135566188197766,25,
221,morfonica,輪舞-revolution (Cover),273.5,0.0712679028511047,0.0104531412944197,0.2673781514167785,0.0982194691896438,546,,0.1387202925045703,42,
222,morfonica,メロウ (Cover),249.2,0.0722990185022354,0.0129556413739919,0.2295124232769012,0.0916684195399284,497,,0.1231139646869984,51,
223,morfonica,祝福 (Cover),194.26666666666668,0.0883244052529335,0.0170464906841516,0.2680967450141907,0.1035805568099021,387,,0.2981468451712805,28,
224,morfonica,Overdose (Cover),194.02666666666667,0.0842074900865554,0.0135175622999668,0.2543523013591766,0.0972264483571052,387,,0.3052157451278448,35,
225,morfonica,かくれんぼ (Cover),298.7,0.0660172700881958,0.0103746447712183,0.2183575928211212,0.0894081369042396,596,,0.351590224305323,46,
226,morfonica,chAngE (Cover),249.56666666666663,0.0597702339291572,0.0100331893190741,0.1926118284463882,0.0797525346279144,498,,0.1961800290353255,24,
227,morfonica,ALIVE (Cover),216.03333333333333,0.063827596604824,0.0083376690745353,0.2160748392343521,0.0869435593485832,431,,0.1403486845493202,19,
228,morfonica,Nameless Story (Cover),243.03333333333333,0.0625199377536773,0.0091414656490087,0.2213346660137176,0.0936717167496681,485,,0.1086270558518969,42,
229,morfonica,青空のラプソディ (Cover),277.3666666666667,0.0714292898774147,0.0088720312342047,0.2100552022457122,0.083027683198452,553,,0.1447181720407573,60,
230,morfonica,Nevereverland (Cover),287.4,0.0645642951130867,0.0107211451977491,0.2235660552978515,0.0839232057332992,573,,0.4591510090466247,36,
231,morfonica,メリッサ (Cover),256.8333333333333,0.0438010729849338,0.004818660672754,0.1889260560274124,0.0774663686752319,512,,0.1007657201872613,29,
232,morfonica,COLORFUL BOX (Cover),238.4,0.0548639819025993,0.0094230342656373,0.1797286868095398,0.0697100088000297,475,,0.1845637583892615,29,
233,morfonica,unravel (Cover),237.4,0.0923510715365409,0.0110390270128846,0.2739031016826629,0.1060697957873344,473,,0.1276326874473461,44,
234,morfonica,アゲハ蝶 (Cover),280.6666666666667,0.0604372546076774,0.0068411147221922,0.2471170127391815,0.0957555398344993,560,,0.0929928672065865,26,
235,morfonica,V.I.P (Cover),193.5,0.0523941777646541,0.0051670945249497,0.2243711054325103,0.0939193293452262,386,,0.271937984496124,50,
236,morfonica,CQCQ (Cover),221.76666666666668,0.0700533986091613,0.0093859285116195,0.2199739217758178,0.0899067297577858,442,,0.324214609554467,25,
237,mugendai_mutype,アイの夢限,200.5,0.0864392668008804,0.0112591246142983,0.3306372165679931,0.1299303621053695,400,,0.3339650872817955,45,
238,mugendai_mutype,どんがらがっしゃん,196.53333333333333,0.0974533408880233,0.0144138028845191,0.2644352614879608,0.1006272733211517,392,,0.0648235954834643,24,
239,mugendai_mutype,みゅーたんとミュータント,220.26666666666668,0.1328879445791244,0.0276959091424942,0.3003836572170257,0.1025969162583351,439,,0.0683716642354281,35,
240,mugendai_mutype,チューニング,196.01750566893423,0.056023433804512,0.0087658539414405,0.2265360504388809,0.0972383394837379,391,,0.2418150669535033,30,
241,mugendai_mutype,Dream Voyage,262.31555555555553,0.063434213399887,0.0094981705769896,0.2250703126192093,0.0865443646907806,523,,0.0908829036782748,40,
242,mugendai_mutype,グラディエント,201.01750566893423,0.0804321244359016,0.0078194141387939,0.296363353729248,0.1116445437073707,401,,0.1663536239526335,27,
243,mugendai_mutype,LET'Sあちあちトレーニング！,206.5,0.0783492103219032,0.0101484647020697,0.2561144828796386,0.0959762036800384,412,,0.0800968523002421,24,
244,mugendai_mutype,真夜中遊園地,230.0,0.0597200654447078,0.0092399818822741,0.2163066565990448,0.0853413492441177,459,,0.0820869565217391,27,
245,mugendai_mutype,テレパシー,254.0,0.074016734957695,0.0083839930593967,0.2734898924827575,0.1076392456889152,507,,0.1244094488188976,72,
246,mugendai_mutype,TRASH LIFE,213.01750566893423,0.067496083676815,0.0110453777015209,0.2420854270458221,0.0908445566892623,425,,0.1508795782976814,42,
247,mugendai_mutype,新人類は仮想世界の夢を見るか?,234.01750566893423,0.0811555013060569,0.0187099166214466,0.2209920287132263,0.0811285078525543,467,,0.0,23,
248,mugendai_mutype,コミュ着火Fire!,185.01750566893423,0.0753950029611587,0.0168067160993814,0.2372119426727295,0.0855676755309104,369,,0.0808571888952434,30,
249,mugendai_mutype,Calling,182.22185941043085,0.0872825980186462,0.018402837216854,0.2206802815198898,0.0841674730181694,363,,0.2130369913052426,22,
250,mugendai_mutype,Hi-Vision,180.5,0.0918174013495445,0.0115405200049281,0.2867022454738617,0.111451469361782,360,,0.3693074792243767,32,
251,mugendai_mutype,コハク,220.01755102040812,0.0687514543533325,0.0065348776988685,0.2056734561920166,0.0843991860747337,439,,0.1438976036288011,53,
252,mugendai_mutype,✞animaるパーティ✞開催中✞,177.01750566893423,0.0683572217822074,0.0125448973849415,0.2229090631008148,0.09531981498003,353,,0.1206659932400774,34,
253,mugendai_mutype,エンプティパペット,186.01750566893423,0.0819390416145324,0.0182190127670764,0.2663009762763977,0.103028580546379,371,,0.3521172900005077,26,
254,mugendai_mutype,限界現実サバイブ天使,196.01755102040812,0.0715513229370117,0.0122864143922925,0.2309201657772064,0.0910170227289199,391,,0.0206103981116488,28,
255,mugendai_mutype,ビッグマウス,173.01750566893423,0.0733248218894004,0.0129837514832615,0.2170096635818481,0.0962245017290115,345,,0.3744128576542627,16,
256,mugendai_mutype,夢現妄想世界,212.18666666666667,0.0554657094180583,0.0108437445014715,0.1738284677267074,0.0697135999798774,423,,0.0440178415999825,22,
257,mugendai_mutype,やわやわNERD 超FreQuency,187.6000453514739,0.095168262720108,0.0132721411064267,0.2590737044811249,0.0912718102335929,374,,0.1084221387186371,24,
258,mugendai_mutype,超惑星Xへの旅,173.62671201814058,0.0976407527923584,0.0107588525861501,0.2543744742870331,0.0991996973752975,346,,0.1413376683028392,29,
259,mugendai_mutype,これはぼくたちの生存のあらすじ,234.76666666666668,0.0810664147138595,0.0145524544641375,0.2234787493944168,0.0880025997757911,468,,0.1547067873503134,31,
260,mygo,迷星叫,211.3733333333333,0.073847085237503,0.005217729602009,0.237310916185379,0.0982391238212585,421,,0.0905506665633738,20,
261,mygo,壱雫空,189.58666666666667,0.0944522768259048,0.0127659076824784,0.2945694029331207,0.1170708760619163,378,,0.1050706685299303,18,
262,mygo,碧天伴走,218.86666666666667,0.0721445381641388,0.0092125684022903,0.2683533430099487,0.1109025478363037,436,,0.3386536381878582,42,
263,mygo,影色舞,209.4533333333333,0.0628828704357147,0.0119075113907456,0.2032561302185058,0.0805139169096946,417,,0.193169482229637,29,
264,mygo,歌いましょう鳴らしましょう,176.49333333333334,0.05886822193861,0.0125012006610631,0.2259063422679901,0.0940819010138511,351,,0.1760972614411164,31,
265,mygo,潜在表明,262.12,0.0815594643354415,0.0135030066594481,0.268961101770401,0.1042824387550354,523,,0.2781931939569662,28,
266,mygo,音一会,282.0133333333333,0.0633871480822563,0.0093354592099785,0.2486004084348678,0.0978508219122886,563,,0.1794241141931653,34,
267,mygo,春日影 (MyGO!!!!! ver.),256.61333333333334,0.0728325843811035,0.0110327079892158,0.3085161447525024,0.1216111108660698,512,,0.1847136767520399,41,
268,mygo,詩超絆,237.2,0.0726977586746215,0.0098826941102743,0.234033927321434,0.1017983481287956,473,,0.2038785834738616,31,
269,mygo,迷路日々,215.4533333333333,0.0505174100399017,0.0032691583037376,0.2277295291423797,0.0891493186354637,429,,0.0680425637333366,28,
270,mygo,無路矢,222.9333333333333,0.0383364185690879,0.0067067854106426,0.1701075285673141,0.0793587490916252,444,,0.0,19,
271,mygo,名無声,271.6533333333333,0.0556972920894622,0.0056656184606254,0.2121990025043487,0.0927369520068168,542,,0.0658927944480718,26,
272,mygo,栞,266.41333333333336,0.0724829286336898,0.0084762228652834,0.2327029109001159,0.0964373797178268,531,,0.3110954921088325,49,
273,mygo,歩拾道,260.2790929705216,0.0664170682430267,0.0099432067945599,0.2330335527658462,0.0931833758950233,519,,0.1262490797139417,21,
274,mygo,明弦音,243.91909297052155,0.0474528968334198,0.0053264647722244,0.2243264019489288,0.0950481966137886,486,,0.1056087750396776,33,
275,mygo,孤壊牢,215.57242630385488,0.0603027790784835,0.0089060049504041,0.2318885922431945,0.0953289046883583,430,,0.2749887726254428,24,
276,mygo,霧周途,222.17242630385488,0.0803821757435798,0.0067377937957644,0.292076051235199,0.1180122643709182,443,,0.0623839759601142,30,
277,mygo,端程山,260.97333333333336,0.0682089179754257,0.0084786769002676,0.2680571377277374,0.1123485639691352,520,,0.2048484831067537,26,
278,mygo,処救生,217.4933333333333,0.0559507459402084,0.0077643985860049,0.2408217936754226,0.0943761467933654,433,,0.0274031335437229,15,
279,mygo,輪符雨,207.57333333333327,0.0691031664609909,0.0096225645393133,0.2433715611696243,0.0986675322055816,414,,0.1916430756112145,35,
280,mygo,夜隠染,200.9724263038549,0.0453075245022773,0.0055400962010025,0.2037297487258911,0.0862425789237022,400,,0.1267835545856876,23,
281,mygo,過惰幻,237.61242630385487,0.0517120733857154,0.0036328977439552,0.2226934134960174,0.0971688330173492,474,,0.0754169276176885,57,
282,mygo,回層浮,261.24,0.0569762326776981,0.0091327773407101,0.2304180711507797,0.0896897688508033,521,,0.2514928801102434,30,
283,mygo,砂寸奏,223.6,0.0483668819069862,0.0066382559016346,0.2647814154624939,0.1092112436890602,446,,0.0312164579606439,40,
284,mygo,焚音打,242.92,0.0739535987377166,0.0131733650341629,0.2706593573093414,0.1012182831764221,484,,0.2035237938415939,52,
285,mygo,残痕字,255.06575963718825,0.0489751771092414,0.0069505195133388,0.2284232079982757,0.0998012274503707,509,,0.3885271766869971,24,
286,mygo,掌心正銘,221.4657596371882,0.068204365670681,0.0061176880262792,0.2449857890605926,0.102563090622425,441,,0.2941311765670378,34,
287,mygo,証命讃歌,192.19909297052155,0.0599568672478199,0.0088078025728464,0.2837153375148773,0.1162410601973533,383,,0.2758597366143056,22,
288,mygo,エガクミライ,239.4124263038549,0.0564580522477626,0.006638613063842,0.2035406678915023,0.0842522829771041,477,,0.0,17,
289,mygo,静降想,278.1857596371882,0.0527730286121368,0.0074014859274029,0.2337057590484619,0.094647042453289,555,,0.0706002934639235,31,
290,mygo,聿日箋秋,236.3590929705216,0.0635227039456367,0.0096092224121093,0.2384784072637558,0.0914091169834137,471,,0.0632935157464304,21,
291,mygo,往欄印,298.14575963718823,0.0610411204397678,0.0085637662559747,0.227930948138237,0.089512676000595,595,,0.1269848457120287,56,
292,mygo,だれかの心臓になれたなら (Cover),236.36666666666667,0.0756921544671058,0.0157838258892297,0.2272249907255172,0.0867984145879745,471,,0.2755041359201684,22,
293,mygo,遥か彼方 (Cover),249.2333333333333,0.0495966747403144,0.0041799102909862,0.2386094182729721,0.1054305136203765,497,,0.1069680174254352,39,
294,mygo,雑踏、僕らの街 (Cover),188.2333333333333,0.079586736857891,0.0126051949337124,0.2241692543029785,0.0881971269845962,375,,0.3686912589226006,28,
295,mygo,過去を喰らう (Cover),240.48,0.0519165620207786,0.0105476230382919,0.2071399241685867,0.0939254984259605,479,,0.1660013306719893,15,
296,mygo,君の神様になりたい。 (Cover),249.3333333333333,0.0848561152815818,0.0165156554430723,0.2664794623851776,0.1092242896556854,497,,0.5306148845897587,26,
