idx,band,song,url,video_id,key,camelot,tempo_excerpt,energy_proxy,mode_score,acousticness_proxy,instrumentalness_proxy,bpm,energy,shape,eligible_band,energy_full,i_mean,i_std,i_max,i_min,i_start,i_end,m3-mode,m4-lufs_integrated,m4-lra,m5-arousal_median,m6-valence_median,m7-danceability_norm,m8-acoustic_median,m9-instr_stem_ratio,m11-speech_median,display_band
625,roselia,VIOLET LINE (10th anniv. ver.),https://youtu.be/jOM0l0UZ-Z4,jOM0l0UZ-Z4,Amaj,11B,99.38401,-0.8545925141343965,0.08298,0.24504527367018963,-0.6423136894864102,99.4,0.432,neutral,True,0.152374,0.03536,0.71604,1.06971,-1.09881,-0.22374,0.20820,major,-11.085336961795612,5.768559455871582,6.547241687774658,5.1109,0.4924,1.4378945706994273e-05,0.776518,0.038734808564186,
626,roselia,Ringing Bloom,https://youtu.be/L8f7zQ2AozU,L8f7zQ2AozU,C#min,12A,129.19922,-1.8774156260901447,-0.14285,-1.8065386741704341,1.081030846211259,129.2,0.528,bright,True,0.457121,0.22307,0.84601,1.41520,-1.49901,-1.25164,-0.48365,minor,-10.407875355330681,4.830105781555176,6.695900917053223,5.2931,0.1854,8.182549208868295e-06,0.69119,0.0598487108945846,
627,roselia,ZEAL of proud,https://youtu.be/yRPpG_KttQQ,yRPpG_KttQQ,C#maj,3B,129.19922,-0.9844068145482918,0.00271,-0.6977273470710301,0.7389631185438361,129.2,0.665,bright,True,0.665391,0.23669,0.70455,1.30256,-0.77463,0.14610,0.53138,minor,-10.392202668355493,3.444216728210449,6.915692329406738,5.0962,0.6733,9.128195870289346e-07,0.727573,0.0626051127910614,
628,roselia,Singing “OURS”,https://youtu.be/rGkei9v-jz4,rGkei9v-jz4,Emin,9A,123.04688,-0.3614882707066338,-0.11582,1.251055457929862,1.1136087250367277,123.0,0.015,acoustic,True,0.239663,-0.37581,0.93581,1.18755,-1.65528,-1.47745,-0.05074,minor,-12.961117413349152,9.12324333190918,5.8012471199035645,5.3349,0.1444,0.018217245116829872,0.621709,0.0613221302628517,
629,roselia,競宴Red×Violet,https://youtu.be/fAYoLTda5Uo,fAYoLTda5Uo,Emin,9A,99.38401,-0.958378955903672,-0.15327,-0.7080611836676638,0.8041188761947737,99.4,0.141,neutral,True,0.800153,0.08467,0.77715,1.36883,-0.94345,-0.19022,0.11780,minor,-12.10484501180651,2.956822395324707,6.377754211425781,5.915,0.6459,6.382910214597359e-05,0.588555,0.0683031305670738,
630,roselia,overtuRe,https://youtu.be/ZbI7Cfdo4ZM,ZbI7Cfdo4ZM,Dmin,7A,129.19922,-0.18443486958256028,-0.2758,0.4075657748055685,-0.4827073374112453,129.2,0.648,neutral,True,0.359112,0.14616,0.69428,1.22195,-0.86965,0.11954,0.21228,minor,-10.68229761499457,2.856684684753418,6.835422039031982,5.6578,0.3252,2.979572491312865e-05,0.649539,0.0581512637436389,
631,roselia,Proud of oneself,https://youtu.be/QJ5DMiLGliA,QJ5DMiLGliA,Amaj,11B,129.19922,-0.08506490734749528,0.00496,0.6719303733444633,-0.5641520344749171,129.2,0.402,acoustic,True,0.446401,0.09418,0.74667,1.30479,-0.93313,-0.11867,0.01305,minor,-10.762266849585346,4.926919937133789,6.700057506561279,5.7516,0.2857,0.00010058453335659578,0.640094,0.0578423626720905,
632,roselia,Sing Alive,https://youtu.be/o0zBOPxmrCM,o0zBOPxmrCM,A#maj,6B,129.19922,-0.4371324546338004,0.27564,0.39790321023604974,0.7259572211832807,129.2,0.264,acoustic,True,0.426493,0.02570,0.97242,1.46655,-1.64091,-0.84895,-0.05757,major,-10.79031106698744,7.676883697509766,6.47200345993042,5.2218,0.0198,7.020382327027619e-05,0.654508,0.0484902374446392,
633,roselia,Swear ～Night & Day～,https://youtu.be/q9g4jk1-XCs,q9g4jk1-XCs,Dmin,7A,112.34715,-5.372823824776176,-0.16456,1.0065236285075352,0.02553282643570081,112.3,0.002,acoustic,True,0.951761,-0.57727,0.85016,0.81800,-2.02951,-0.97417,0.01303,minor,-23.694792700557798,8.81259536743164,5.311811447143555,4.6739,0.0532,0.0006480757729150355,0.732081,0.0479240529239177,
634,roselia,Reweave (Cover),https://youtu.be/NOIUNyfVnbI,NOIUNyfVnbI,Fmin,4A,123.04688,0.5942627900843575,-0.04554,-1.7326478572712998,0.6184375939744176,123.0,0.785,neutral,True,0.515314,0.40411,0.81883,1.61402,-0.91869,-0.53687,0.80113,minor,-10.067572764415399,2.359251022338867,6.780218601226807,5.4012,0.5805,2.8893304261146113e-05,0.773845,0.076034590601921,
635,roselia,ヒバナ -Reloaded- (Cover),https://youtu.be/_8_h1aTcH-c,_8_h1aTcH-c,F#min,11A,99.38401,-0.6198178941465547,-0.05616,-3.9396243676407408,1.3416538768150097,99.4,0.813,bright,True,0.927259,0.78017,0.75873,1.97441,-0.41435,0.77997,1.12495,minor,-9.507975866143621,2.474000930786133,7.357708930969238,5.7913,0.8313,4.997346536583791e-07,0.727864,0.0843061208724975,
636,roselia,ファタール (Cover),https://youtu.be/B8Twg8j4a1A,B8Twg8j4a1A,Cmaj,8B,151.99908,1.6454576438561466,0.12219,-1.363417291000579,1.3970236437334906,103.4,0.771,shimmer,True,0.467841,0.21722,0.93371,1.74544,-1.24229,-0.41096,0.15768,major,-10.48305228011691,4.430371284484863,6.805771350860596,5.911,0.8982,0.00025740053388290107,0.733124,0.1050155162811279,
637,roselia,HONEY (Cover),https://youtu.be/frI2-4pnOrw,frI2-4pnOrw,F#min,11A,123.04688,-0.07660220985095911,-0.14797,1.2026497858486085,-1.0365312774442152,123.0,0.677,acoustic,True,0.293262,0.05487,0.76440,1.14336,-1.27659,-0.34799,-0.45818,minor,-10.265306061845685,4.394733428955078,6.666578769683838,6.0345,0.6641,5.608512583421543e-05,0.706295,0.0607357397675514,
638,roselia,悪魔の子 (Cover),https://youtu.be/kHdgtPHuya8,kHdgtPHuya8,F#min,11A,123.04688,0.03165072328188939,-0.22829,2.791310213750426,-1.948711884557343,117.5,0.112,acoustic,True,0.176876,-0.06344,1.07765,1.75386,-1.95781,-0.02004,-1.00164,major,-10.790285105010721,9.727693557739258,6.011351108551025,4.9087,0.035,0.0034579639323055744,0.528254,0.0460946038365364,
639,roselia,slash (Cover),https://youtu.be/gtVeDq1y0R4,gtVeDq1y0R4,Fmin,4A,107.66602,-0.9883440456935099,-0.29507,0.5878611548503095,-0.6228048434455773,107.7,0.2,neutral,True,0.454058,0.18743,0.95971,1.78631,-1.19757,-0.41342,0.53628,minor,-11.098013863885404,7.627873420715332,6.139642715454102,5.3309,0.0547,0.000238478954997845,0.649155,0.0734476298093795,
640,roselia,右肩の蝶 (Cover),https://youtu.be/XfrqZWj8jD0,XfrqZWj8jD0,Emin,9A,112.34715,-0.26155690989245584,-0.19332,0.5600701853227953,-0.8052030836137544,143.6,0.601,neutral,True,0.617917,0.47841,0.71703,1.51970,-0.54087,0.78279,0.68546,minor,-10.787496101157435,2.787832260131836,6.683009147644043,5.6603,0.6672,4.045597597723827e-05,0.701082,0.0608454346656799,
641,roselia,乙女解剖 (Cover),https://youtu.be/c6pS6PEjk4c,c6pS6PEjk4c,Emaj,12B,135.99918,0.9882868245009124,0.00776,-2.6887346163887074,0.4392592604343388,136.0,0.8,neutral,True,0.671516,0.59200,0.80844,1.86443,-0.71022,0.43545,0.77263,minor,-9.634900728239769,3.4402027130126953,6.970692157745361,6.0539,0.845,2.5858107619569637e-05,0.759586,0.0870929732918739,
642,roselia,六兆年と一夜物語 (Cover),https://youtu.be/xnlJkmRhi3Q,xnlJkmRhi3Q,F#min,11A,123.04688,-0.18200982723483144,-0.16295,-1.593737764076234,0.7650380486890274,123.0,0.135,shimmer,True,0.728178,0.31652,0.91863,1.71944,-1.07067,-0.20947,1.37115,minor,-11.735903269173306,4.6146440505981445,6.621281623840332,5.8187,0.8511,7.866229861974716e-05,0.739808,0.0674025192856788,
643,roselia,残酷な天使のテーゼ (Cover),https://youtu.be/wiuhDFE6h0Y,wiuhDFE6h0Y,Fmaj,7B,143.55469,-2.587065476976565,0.01282,0.2841532314626443,-0.880144831997149,143.6,0.096,neutral,True,0.553599,0.21980,0.93219,1.46893,-1.65401,0.16028,-0.01075,minor,-12.501610059301683,4.854504585266113,6.438004493713379,5.5583,0.1322,0.00011425499542383477,0.701885,0.0679497867822647,
644,roselia,海色 (Cover),https://youtu.be/ohmlUNGuGP0,ohmlUNGuGP0,Fmin,4A,129.19922,-0.4119791414196598,-0.06264,-0.2567000617700733,0.6445125241196088,129.2,0.366,bright,True,0.767994,0.43595,0.85674,1.70623,-0.79807,0.48583,0.67387,minor,-10.47262609843994,3.973658561706543,6.831206321716309,5.8293,0.1687,0.00040142881334759295,0.582545,0.08805613219738,
645,roselia,ETERNAL BLAZE (Cover),https://youtu.be/mfYOideAJ30,mfYOideAJ30,Dmin,7A,103.35938,-2.4078796193029843,-0.06021,-1.7150127378823665,0.2730868242548159,103.4,0.234,bright,True,0.647014,0.24755,0.79625,1.57302,-0.85238,0.11449,0.43346,minor,-11.571725237280111,3.923731803894043,6.993636131286621,5.901,0.307,1.570587483001873e-05,0.653939,0.0542642287909984,
646,roselia,魂のルフラン (Cover),https://youtu.be/f1nfxEw-A24,f1nfxEw-A24,Amin,8A,129.19922,-2.6589084841539328,-0.07063,0.4622521079860429,-0.5902269646201085,129.2,0.062,acoustic,True,0.297856,-0.21708,0.92472,1.23392,-1.57359,-0.70711,0.66910,major,-12.448533030008045,6.510985374450684,6.526439189910889,5.6485,0.1748,0.0012001071590930223,0.666475,0.0561362542212009,
647,roselia,This game (Cover),https://youtu.be/6zCxyy2HERM,6zCxyy2HERM,Bmaj,1B,143.55469,-0.4009679836341022,0.02145,-1.6082227922755286,1.2472032823907822,143.6,0.14,neutral,True,0.496937,0.05194,0.93391,1.41176,-1.83050,-1.31972,0.56115,minor,-10.956583803647765,11.989209175109863,7.088136672973633,6.1315,0.6201,0.0001011854037642479,0.628647,0.0599901303648948,
648,roselia,スカイクラッドの観測者 (Cover),https://youtu.be/jFaVomJ6IRk,jFaVomJ6IRk,D#min,2A,112.34715,-0.26420711771191824,-0.31119,-1.488055753642654,1.3253649374022753,112.3,0.105,neutral,True,0.463247,0.11444,0.93920,1.42344,-1.58668,-1.34606,-0.23741,minor,-11.10245792348367,11.98438549041748,6.796018123626709,5.8234,0.4696,2.0890731320832856e-05,0.762244,0.0582592487335205,
649,roselia,シャルル (Cover),https://youtu.be/cn4pKTcLNwQ,cn4pKTcLNwQ,Gmaj,9B,143.55469,-0.11010299168633308,0.0667,-0.7140955810700237,0.9474362888572044,143.6,0.376,bright,True,0.764931,0.58525,0.80028,1.85884,-0.49484,0.55472,1.31364,major,-10.727595819405437,3.2442359924316406,6.93903923034668,6.2381,0.4331,0.000693316338583827,0.593124,0.0773640573024749,
650,roselia,新時代 (Cover),https://youtu.be/TLnpE1QLVBs,TLnpE1QLVBs,Emin,9A,117.45384,-0.46770833946200874,-0.22657,-0.6497261319904732,0.6933793423578118,117.5,0.225,bright,True,0.477029,0.10993,0.84615,1.57626,-1.07762,0.21587,0.12926,minor,-11.58902899097344,5.1714582443237305,6.774028301239014,6.0762,0.8267,0.0004040826461277902,0.758241,0.0634114891290664,
651,roselia,革命デュアリズム (Cover),https://youtu.be/RKJtSnR-7cY,RKJtSnR-7cY,Amin,8A,135.99918,-0.2414327008593003,-0.17885,0.5640874837423148,-0.20579536739476012,136.0,0.698,neutral,True,0.524502,0.32630,0.78250,1.62434,-0.64795,0.21765,0.76517,minor,-10.301922507093987,2.9094810485839844,6.7430877685546875,5.9023,0.3511,0.000614721910096705,0.566622,0.0426940619945526,
652,roselia,Red fraction (Cover),https://youtu.be/SF1JjeTPbU4,SF1JjeTPbU4,Emin,9A,143.55469,-2.3539661791805013,-0.08147,-3.594835267588164,0.6835933516253552,143.6,0.566,bright,True,0.754211,0.47843,0.85184,1.81620,-0.85530,-0.23644,0.63456,minor,-10.436078432162393,3.732510566711426,7.047000885009766,5.3163,0.2325,6.208287004483282e-07,0.782264,0.0421633049845695,
653,roselia,深愛 (Cover),https://youtu.be/MOVw2hYsZcg,MOVw2hYsZcg,D#min,2A,135.99918,0.051189280163372985,-0.04817,-0.02227388929806831,0.6705243188407193,136.0,0.3,neutral,True,0.480092,0.14382,0.79127,1.31789,-0.99544,-0.71702,0.54762,minor,-10.878715391087015,4.84788703918457,6.825942039489746,5.6085,0.1398,0.00034956791205331683,0.624582,0.0629891604185104,
654,roselia,Paradisus‐Paradoxum (Cover),https://youtu.be/A12CMqrBFSw,A12CMqrBFSw,Amin,8A,135.99918,-0.672921308654323,-0.07939,0.8196239750478005,1.133180706501641,136.0,0.291,acoustic,True,0.434150,0.17427,0.80555,1.43235,-1.19803,-0.29497,0.39676,major,-11.453162575576219,4.453550338745117,6.23583984375,5.386,0.2781,0.00032089947490021586,0.594333,0.0745415017008781,
655,roselia,Realize (Cover),https://youtu.be/bfWK5imos6A,bfWK5imos6A,Emin,9A,135.99918,-1.4531459278684231,-0.03338,-1.481391283880031,-0.08198680077316235,103.4,0.175,bright,True,0.852221,0.55530,0.89078,2.01368,-0.80403,0.20253,1.37964,major,-11.312517081347297,5.844030380249023,6.388763427734375,5.0382,0.1018,1.8431651369610336e-06,0.738737,0.0669246613979339,
656,roselia,Preserved Roses (Cover),https://youtu.be/rB5eL98q6f8,rB5eL98q6f8,F#maj,2B,112.34715,-1.112853107403584,0.03563,-3.456040458926412,0.7487491092762928,112.3,0.179,bright,True,0.977795,0.82332,0.78540,2.01615,-0.39378,1.01034,0.83371,major,-11.474731186607213,2.401641845703125,7.264951705932617,6.2658,0.652,2.9660195650649257e-06,0.727895,0.0434969775378704,
657,roselia,My Dearest (Cover),https://youtu.be/PeeD7-Mek8k,PeeD7-Mek8k,Cmaj,8B,112.34715,1.2531965250129744,0.24721,1.6360909862880326,-1.0430342261244927,112.3,0.064,neutral,True,0.330015,-0.19845,0.80118,1.06487,-1.35632,-0.31932,-0.07097,major,-12.204769984631255,5.943078994750977,6.513663291931152,5.9667,0.5927,0.0022758226841688156,0.705853,0.0412824675440788,
658,roselia,Shangri-La (Cover),https://youtu.be/vpj8rTjY_dw,vpj8rTjY_dw,Dmin,7A,103.35938,-0.36263048251960506,-0.12637,-0.34765256726985133,0.3578145633706669,152.0,0.642,neutral,True,0.444870,0.30393,0.79182,1.48328,-0.90892,0.16196,0.45735,major,-10.302931296902006,3.9849014282226562,6.8718061447143555,5.8389,0.2644,1.3075880815449636e-05,0.679507,0.0519918724894523,
659,roselia,KING (Cover),https://youtu.be/mR86Quw762c,mR86Quw762c,Emin,9A,112.34715,-0.9086148281528174,-0.00481,-1.9658888825194687,-0.18300347930174798,112.3,0.49,bright,True,0.839969,0.60617,0.75515,1.72251,-0.57244,0.83666,0.66271,major,-10.401900598600498,2.213214874267578,7.155942440032959,5.3953,0.2052,1.1945211326747085e-06,0.785368,0.0656584799289703,
660,mygo,素寄曲,https://youtu.be/uZSAArx6jKM,uZSAArx6jKM,Dmaj,10B,117.45384,-1.4981347311628352,0.23526,2.5952514401669866,-0.8964337714098837,117.5,,acoustic,True,0.030628,-0.14503,0.75149,0.94152,-1.21284,-0.33964,-0.26058,major,-10.123042120774254,1.3835716247558594,6.645925998687744,5.5973,0.9939,0.006113812793046236,0.833587,0.0701386481523513,
661,mygo,羅永線,https://youtu.be/fwTsHwFzOlg,fwTsHwFzOlg,A#maj,6B,129.19922,0.4864293648613126,0.16402,1.5620528344275142,0.3317396332254756,129.2,,acoustic,True,0.049005,0.33360,0.73744,1.43599,-0.58918,0.31144,0.37449,major,-8.543955804280225,2.5664615631103516,6.649316787719727,5.1974,0.7508,0.00012257802882231772,0.797026,0.0509531944990158,
662,mygo,騒混出,https://youtu.be/GzbCOAHhwzM,GzbCOAHhwzM,G#maj,4B,117.45384,0.35653518349757396,0.2431,1.0356715743564364,-0.9290116502353521,117.5,,acoustic,True,0.151608,0.32890,0.80683,1.42084,-0.84730,0.12288,-0.12639,major,-9.561795593101575,2.322331428527832,6.837319850921631,5.2019,0.5198,9.714071893540677e-06,0.827204,0.0748251527547836,
663,millsage,カーネーションの咲く日に,https://youtu.be/-CFoE43oPOk,-CFoE43oPOk,Cmaj,8B,99.38401,-0.4690610247825133,0.28715,1.2009456935642029,0.6738073608928985,152.0,,acoustic,True,0.062787,-0.10419,1.02063,1.33966,-1.68625,0.47282,-0.53251,minor,-10.936517713638604,7.818209648132324,6.864576816558838,5.7463,0.0163,0.00018829193140845746,0.668168,0.0761414617300033,
664,ikka_dumb_rock,Keep on Riddim,https://youtu.be/h0QJo5XjosA,h0QJo5XjosA,Emaj,12B,107.66602,-1.7101632182767312,0.02424,-2.196068780452204,0.1460583510051194,107.7,,bright,True,0.892802,0.45849,0.67554,1.51173,-0.46936,0.21662,0.58546,minor,-10.009992154470101,3.948678970336914,7.377163887023926,6.0627,0.6748,5.4142059525474906e-05,0.641374,0.1035308241844177,
665,mugendai_mutype,唱 (feat. 仲町あられ・峰月律),https://youtu.be/zVdR0urFjnc,zVdR0urFjnc,D#maj,5B,129.19922,2.552987253794986,0.09302,-2.667103681689088,0.5630678270559366,129.2,,shimmer,True,0.998469,0.30048,1.19081,2.32764,-1.06837,0.86033,1.26986,major,-12.385176069893383,7.591373443603516,6.536563396453857,5.1988,0.5122,4.090390120836673e-06,0.716261,0.1015186309814453,
666,mugendai_mutype,インキャのキャキャキャ (Cover),https://youtu.be/_jU3f42nbGs,_jU3f42nbGs,F#min,11A,172.26562,-1.4149024474332297,-0.16566,-2.0994857129437463,2.0322922808301325,117.5,,shimmer,True,0.996937,0.39350,0.85410,1.87982,-0.70795,0.35858,0.66850,minor,-12.259683948475667,2.7303810119628906,7.170190334320068,5.8119,0.8618,2.4080693037831225e-05,0.68794,0.1272101998329162,
667,mugendai_mutype,デビルじゃないもん (feat. 宮永ののか・千石ユノ),https://youtu.be/y-kKg3F7-TA,y-kKg3F7-TA,Fmin,4A,151.99908,1.4151251297661922,-0.19938,-0.7821265879665664,1.0386669766533334,152.0,,shimmer,True,0.993874,0.41671,1.13315,2.55923,-1.20926,0.94977,-0.23931,major,-13.097829242336548,2.949382781982422,6.807989597320557,5.4498,0.7154,0.00010990161536028609,0.331944,0.0690934434533119,
668,mugendai_mutype,エイリアンエイリアン (Cover),https://youtu.be/QmYpqqTvVHc,QmYpqqTvVHc,C#min,12A,143.55469,-0.4757028041480592,-0.14492,-0.8732093348660905,-0.05591187062797142,143.6,,bright,True,0.866769,0.58993,0.83514,1.97093,-0.38280,0.37521,0.95484,minor,-15.481301563066296,2.323589324951172,6.671763896942139,5.9404,0.9512,4.4356300350045785e-05,0.707838,0.0865619853138923,
669,mugendai_mutype,ぼくたちいつでも しゅわっしゅわ！ (feat. 仲町あられ・宮永ののか),https://youtu.be/dvmoFIxT6D4,dvmoFIxT6D4,C#min,12A,129.19922,2.816172513538431,-0.16239,-2.151350403538136,1.3775147976926574,129.2,,shimmer,True,0.981623,0.34656,1.09190,2.63359,-0.85438,0.50036,0.46862,minor,-14.811949981391225,4.966100692749023,6.726010322570801,6.0393,0.7398,0.0007278072880581021,0.679399,0.0786882117390632,
670,mugendai_mutype,回レ!雪月花 (feat. 仲町あられ・峰月律・藤都子),https://youtu.be/Nq2Sl4Ba44M,Nq2Sl4Ba44M,Cmin,5A,161.49902,-0.1774711189444249,-0.16099,-0.4222243683322594,-0.01683104312222471,107.7,,shimmer,True,0.972435,0.33483,0.93547,1.98720,-1.04717,0.39237,0.47995,minor,-11.113510617952947,3.537837028503418,7.224071502685547,6.0948,0.4472,1.908811645989772e-05,0.70942,0.0682189911603927,
671,mugendai_mutype,ビッグマウス (feat. りむる),https://youtu.be/i7vyrp_3an0,i7vyrp_3an0,Fmin,4A,143.55469,-0.3758387223874584,-0.09147,0.0719680201711908,1.8694028867027885,143.6,,shimmer,True,0.796325,0.64654,0.76580,1.88606,-0.48532,0.88455,0.61166,major,-12.494191336992342,2.196626663208008,6.403284549713135,6.1922,0.8049,0.0008399079670198262,0.567505,0.0891123786568641,
672,mugendai_mutype,KiLLKiSS (Cover),https://youtu.be/n4AUKXIjNeo,n4AUKXIjNeo,Emin,9A,135.99918,-2.2700559959415427,-0.14464,0.35905219961647983,0.6998822910380897,136.0,,acoustic,True,0.231240,-0.53841,1.07979,0.84273,-2.60329,-2.57070,0.10319,minor,-12.851208027574618,2.997908592224121,6.772803783416748,5.9939,0.5447,0.0008919162210077047,0.669756,0.0921380296349525,
673,mygo,二息歩行 (Reloaded) (Solo),https://youtu.be/q7lbzmTw8RM,q7lbzmTw8RM,Emaj,12B,89.10291,-1.1158816367626034,0.16981,1.502860521232665,-0.13085361901136577,117.5,,acoustic,True,0.771822,-0.29518,0.84244,1.21627,-1.43914,-0.62765,-0.36370,major,-11.503267553237498,4.563877105712891,7.002136707305908,5.222,0.3415,2.8558558824443026e-06,0.829989,0.0632709264755249,
674,mygo,社会距離 (Solo),https://youtu.be/Y5qJcXd0two,Y5qJcXd0two,Dmaj,10B,129.19922,0.39651858081108926,0.00747,1.7532268891970282,-2.1962658823764576,129.2,,shimmer,True,0.522205,-0.24937,0.81361,1.25107,-1.32239,-0.29265,-0.29065,minor,-12.674906001737568,18.312314987182617,6.070241928100586,5.1629,0.0488,0.00033263774821534753,0.683229,0.0641560554504394,
675,mygo,君の神様になりたい。 (Solo),https://youtu.be/HwLbvP99ypk,HwLbvP99ypk,Cmaj,8B,99.38401,1.2981140688055435,0.07503,-3.041984234240803,1.2895040165246272,99.4,,shimmer,True,0.975498,0.04114,1.16443,2.01585,-1.82207,0.48311,-0.76973,major,-9.877351145286253,6.592938423156738,7.276538372039795,5.9134,0.2195,2.535882595111616e-05,0.490423,0.0858951285481453,
676,mygo,Henceforth (Solo),https://youtu.be/Lr-bMZ2hNH0,Lr-bMZ2hNH0,Bmaj,1B,161.49902,1.1177139299430423,0.19197,1.9181450929358408,-0.33932678932473415,161.5,,shimmer,True,0.866769,0.02953,1.35086,2.24933,-2.16320,-1.67148,-0.71917,major,-17.90908322247226,10.929143905639648,5.442927360534668,4.7317,0.3902,0.0010638991370797157,0.704065,0.0717731937766075,
677,mygo,ティアドロップス (Solo),https://youtu.be/3KVLbAMPwzs,3KVLbAMPwzs,Bmin,10A,129.19922,0.0006592500356324416,-0.04869,1.7026179537759671,1.025661079292778,129.2,,neutral,True,0.632466,-0.05793,0.85054,1.43579,-1.13532,-0.38098,0.16176,major,-17.774589900901812,5.893444061279297,5.895001411437988,5.9921,0.6179,0.0013566433917731047,0.612085,0.0905353277921676,
678,mygo,遠心力 (Solo),https://youtu.be/9RNcp7rLecQ,9RNcp7rLecQ,Fmin,4A,135.99918,-1.095885194157764,-0.04624,-1.7609700482822883,-0.16993444651711212,136.0,,bright,True,0.998469,0.76896,1.20735,3.12450,-1.13732,0.76822,0.13769,major,-17.496565448682215,1.8852272033691406,6.530235290527344,6.3026,0.9675,0.0018250549910590053,0.7243,0.0787902176380157,
679,mygo,ないばいたりてぃ (Solo),https://youtu.be/tAZGnS1FKRE,tAZGnS1FKRE,Cmaj,8B,99.38401,5.598986180426878,0.08544,2.271709310433251,-0.8149890743462114,99.4,,shimmer,True,0.396631,-0.35298,1.22606,2.05881,-1.92997,-0.18522,-0.25130,major,-18.00056487653377,4.691434860229492,6.480514049530029,6.0713,0.2033,0.0002658384037204087,0.661781,0.0842792391777038,
680,mygo,キリトリセン (Solo),https://youtu.be/3fBftYWm8gY,3fBftYWm8gY,Amaj,11B,161.49902,1.342877451156275,0.07929,1.0974577002239103,-1.3329520935015338,161.5,,shimmer,True,0.796325,0.07128,1.04823,1.89221,-1.24043,-0.07573,0.42090,major,-19.675927261682308,6.0379180908203125,5.11069917678833,4.6899,0.0894,0.07917022705078125,0.676755,0.0329605378210544,
681,mygo,もしも命が描けたら (Solo),https://youtu.be/uVGIGeTPQVM,uVGIGeTPQVM,F#maj,2B,135.99918,0.5168541803492976,0.11463,2.7905245315221237,1.5696990285932915,99.4,,shimmer,True,0.981623,-0.78457,1.26248,1.61830,-2.31774,-1.24111,-0.37055,minor,-19.696989705510838,3.7459983825683594,6.542140483856201,6.091,0.9837,0.002183533739298582,0.693341,0.1058269962668418,
