idx,band,song,m1-duration_sec,m1-bpm_madmom,m1-beat_count,expected_beat_count,diff_beat_count,abs_diff_beat_count
17,afterglow,Trouble Joyful!!,237.65,193.5483870967728,769.0,766.612903225801,2.3870967741989944,2.3870967741989944
18,afterglow,Jamboree!Journey!,259.57,157.89473684209534,676.0,683.0789473683781,-7.078947368378067,7.078947368378067
19,afterglow,カナユメ,307.22,124.99999999999989,641.0,640.0416666666662,0.958333333333826,0.958333333333826
20,afterglow,独創収差,276.29,125.00000000000269,582.0,575.604166666679,6.395833333320979,6.395833333320979
21,afterglow,極彩色,238.29,187.49999999999568,735.0,744.6562499999828,-9.656249999982833,9.656249999982833
22,afterglow,サクラゼンセン,249.07,142.85714285714226,702.0,593.023809523807,108.97619047619298,108.97619047619298
23,afterglow,True color,253.03,162.16216216216017,680.0,683.8648648648565,-3.864864864856486,3.864864864856486
24,afterglow,Crow Song,244.03,171.4285714285742,710.0,697.2285714285827,12.771428571417346,12.771428571417346
25,afterglow,カサブタ,196.59,171.4285714285742,565.0,561.6857142857233,3.314285714276707,3.314285714276707
26,afterglow,アイのシナリオ,259.66,181.8181818181749,780.0,786.848484848455,-6.848484848454973,6.848484848454973
27,afterglow,Northern lights,208.64,136.36363636363265,470.0,474.1818181818052,-4.181818181805227,4.181818181805227
28,afterglow,トーキョーワンダー。,153.29,136.36363636363706,352.0,348.3863636363654,3.613636363634612,3.613636363634612
29,afterglow,Reach Out To The Truth,171.18,171.4285714285707,486.0,489.08571428571224,-3.0857142857122426,3.0857142857122426
30,afterglow,Listen!!,227.32,176.47058823529235,665.0,668.588235294111,-3.588235294110973,3.588235294110973
31,afterglow,青い栞,336.32,133.33333333332828,740.0,747.3777777777494,-7.377777777749429,7.377777777749429
32,afterglow,イマジネーション,177.7,206.89655172413347,606.0,612.7586206896419,-6.75862068964193,6.75862068964193
33,afterglow,Butter-Fly,250.03,171.4285714285742,714.0,714.3714285714401,-0.37142857144010577,0.37142857144010577
34,afterglow,燦々,194.62,193.548387096775,636.0,627.8064516129058,8.19354838709421,8.19354838709421
35,afterglow,That's why I'm here.,261.59,187.49999999999568,807.0,817.4687499999811,-10.468749999981128,10.468749999981128
36,afterglow,IGNITE GLOW,267.1,133.33333333332828,588.0,593.5555555555331,-5.555555555533147,5.555555555533147
37,afterglow,ペトリコール・オベーション,218.95,187.49999999999568,676.0,684.2187499999842,-8.218749999984198,8.218749999984198
38,afterglow,Made My Day,243.91,187.500000000004,703.0,762.2187500000163,-59.21875000001626,59.21875000001626
39,afterglow,Glowing After,254.3,199.9999999999924,839.0,847.6666666666346,-8.666666666634569,8.666666666634569
40,afterglow,A Sunset So Bright,231.1,187.500000000004,732.0,722.1875000000153,9.812499999984652,9.812499999984652
41,afterglow,Start as Usual,275.96,181.8181818181749,824.0,836.2424242423924,-12.242424242392417,12.242424242392417
42,afterglow,“Say cheese!!!!!”,260.59,120.0,523.0,521.18,1.82000000000005,1.82000000000005
43,afterglow,花笑みのデュオ,250.1,200.0000000000007,834.0,833.6666666666696,0.33333333333041537,0.33333333333041537
44,afterglow,READY STEADY GO (Cover),220.86,142.85714285714468,529.0,525.8571428571496,3.142857142850403,3.142857142850403
45,afterglow,abnormalize (Cover),219.03,176.47058823529235,640.0,644.2058823529347,-4.2058823529347364,4.2058823529347364
