idx,band,song,duration_sec,acoustic_median,acoustic_p10,acoustic_p90,acoustic_std,n_patches,extract_sec,error
575,roselia,Re:birth day,268.73,0.00032990670297294855,5.3420835683937185e-06,0.05323152616620064,0.1854545921087265,179,7.77,
577,roselia,- HEROIC ADVENT -,222.1,4.08313462685328e-05,4.533275443918683e-07,0.008886757306754589,0.12020284682512283,148,6.3,
576,roselia,Legendary,291.98,0.0014610487269237638,3.9554430259158835e-05,0.05481485277414322,0.138926163315773,195,7.61,
578,roselia,Determination Symphony,281.89,7.166745035647182e-06,3.152695171593223e-07,0.0014586037723347545,0.15825924277305603,188,7.38,
581,roselia,LOUDER,216.22,0.00013622711412608624,4.945059686178865e-07,0.09653221070766449,0.21913744509220123,144,5.96,
579,roselia,熱色スターマイン,280.28,1.4519518117594998e-05,6.804089025536086e-08,0.37043479084968567,0.1833769530057907,187,7.65,
580,roselia,軌跡,312.53,0.1642947793006897,0.0012977506266906857,0.9699608087539673,0.4013324975967407,209,8.64,
582,roselia,R,285.3,3.593987457861658e-06,6.820039288868429e-08,0.023205924779176712,0.20190344750881195,190,7.74,
583,roselia,BRAVE JEWEL,247.46,6.208932609297335e-05,8.970638987193524e-07,0.051216304302215576,0.17517322301864624,165,7.14,
585,roselia,Safe and Sound,258.53,0.0012006789911538363,2.1915351680945605e-05,0.22239428758621216,0.23002590239048004,172,6.36,
587,roselia,Break your desire,261.37,0.00016344782488886267,4.010258180642268e-06,0.006736538372933865,0.05515860766172409,174,7.1,
586,roselia,Avant-garde HISTORY,306.8,0.0002269555116072297,1.6274153722406481e-06,0.031249715015292168,0.096622996032238,205,8.32,
584,roselia,FIRE BIRD,360.33,6.894172838656232e-05,2.3856619009166025e-06,0.9408286809921265,0.355309396982193,241,10.29,
589,roselia,約束,304.6,0.0002908199967350811,4.166560756857507e-06,0.04360521212220192,0.13539555668830872,203,8.27,
590,roselia,"""UNIONS"" Road",309.27,0.0001951079466380179,2.10969255931559e-06,0.01993505284190178,0.1651477962732315,206,8.56,
591,roselia,Song I am.,242.57,1.6249796317424625e-06,2.802647891542165e-08,0.0018256909679621458,0.11336477100849152,162,6.68,
592,roselia,Sage der Rosen,244.97,0.0006362003041431308,1.5910413821984548e-06,0.06144619360566139,0.14711004495620728,163,6.5,
593,roselia,覚悟のLiberation,260.83,6.279363879002631e-05,3.118873792118393e-06,0.0034722094424068928,0.15275534987449646,174,7.58,
594,roselia,Keep Heart,246.0,6.289606972131878e-05,1.0606057685436099e-06,0.007901441305875778,0.0957534909248352,164,6.71,
595,roselia,Original Call,225.33,3.9933227526489645e-05,3.078958457081171e-07,0.3057291805744171,0.23505918681621552,150,6.1,
596,roselia,Always recall.,252.33,7.176329745561816e-06,1.9080376389979392e-08,0.049681566655635834,0.17135809361934662,168,6.35,
597,roselia,Floral Haven,281.93,1.77013916982105e-05,1.279241701013234e-06,0.9773227572441101,0.40530380606651306,188,7.02,
599,roselia,閃光,218.6,0.004298778250813484,0.00018891191575676203,0.059248484671115875,0.09918056428432465,145,5.53,
600,roselia,THE HISTORIC...,271.3,3.5952668895333773e-06,3.419224370304619e-08,0.0008174356771633029,0.11149809509515762,181,7.12,
598,roselia,Sprechchor,310.0,0.00014448384172283113,1.5385820688607055e-06,0.7538172602653503,0.29364103078842163,207,8.41,
602,roselia,廻廻奇譚,221.24,2.4543503968743607e-05,2.4616346649963816e-07,0.007280219811946154,0.1726737767457962,147,6.4,
601,roselia,ROZEN HORIZON,366.57,4.509694917942397e-05,9.61574869506876e-07,0.8778031468391418,0.31693241000175476,245,8.36,
604,roselia,Synchrogazer,266.74,7.853328497731127e-06,3.140518245459134e-08,0.0008427482680417597,0.14671951532363892,178,8.23,
606,roselia,Dazzle the Destiny,241.17,7.80025075073354e-05,3.0510439046338433e-06,0.004862216301262379,0.154571995139122,161,7.54,
603,roselia,鳥の詩,356.8,0.0005725956289097667,5.337966285878792e-06,0.5259889960289001,0.26281946897506714,238,10.8,
607,roselia,Grateful Melting,217.27,0.0005427942960523069,1.3796094208373688e-05,0.9222155213356018,0.32158276438713074,145,6.7,
605,roselia,名前のない怪物,301.27,0.00032880864455364645,4.583303052640986e-06,0.5383623838424683,0.2781625986099243,201,8.71,
608,roselia,Second to None,233.73,6.333122291835025e-05,1.6492446519578152e-08,0.00292795873247087,0.04555768147110939,156,7.1,
609,roselia,Steadfast Spirits,224.89,0.00024925521574914455,9.797222446650267e-07,0.0037675632629543543,0.016629120334982872,150,6.29,
610,roselia,紫炎,221.37,1.56551759573631e-05,4.826185318052012e-07,0.000426869752118364,0.0023638892453163862,147,5.87,
611,roselia,XV,235.07,1.1193309546797536e-05,5.105710556563281e-07,0.1299545168876648,0.23206031322479248,156,6.08,
613,roselia,Fear Nothing,228.97,1.1458856533863582e-05,3.484280739485257e-07,0.0022971576545387506,0.008500874042510986,152,6.64,
612,roselia,Blessing Chord,277.2,0.0005463368725031614,4.118316610401962e-06,0.02719930000603199,0.10180213302373886,185,7.78,
614,roselia,PASSIONATE ANTHEM,242.97,4.878057006862946e-05,1.216384475810628e-06,0.0008955220691859722,0.052133407443761826,162,6.39,
615,roselia,Requiem for Fate,238.37,1.7258775187656283e-05,8.752872560080505e-08,0.002239450579509139,0.11479151993989944,159,5.74,
617,roselia,Sunlit Musical,232.07,1.82378262252314e-05,1.9264794559603615e-07,0.012103536166250706,0.14710979163646698,154,6.14,
619,roselia,一逢のFull Glory,232.43,0.0010429834946990013,2.177244095946662e-05,0.8349136710166931,0.3193729519844055,155,6.7,
616,roselia,Sanctuary,310.93,0.0017767653334885836,8.541313582099974e-05,0.41105613112449646,0.26119282841682434,207,8.91,
618,roselia,Talk to My Tone,245.97,0.0003995186707470566,6.2927497310738545e-06,0.9709999561309814,0.34250354766845703,164,6.99,
620,roselia,礎の花冠,246.93,1.7530297554912977e-05,3.581025964649598e-07,0.04262716323137283,0.15829090774059296,164,6.84,
621,roselia,FRONTIER FANTASIA,262.53,0.001086801290512085,7.789458322804421e-06,0.3825044333934784,0.23670804500579834,175,6.56,
622,roselia,Dear Gleam,253.47,0.00012995062570553273,5.098057158647862e-07,0.006829214747995138,0.16753505170345306,169,6.25,
623,roselia,Call the shots,265.33,1.376713680656394e-05,6.049738772162527e-07,0.0002108934277202934,0.010741990990936756,177,6.75,
625,roselia,VIOLET LINE,290.73,1.4378945706994273e-05,2.547968449562177e-07,0.0035460274666547775,0.05875692144036293,194,7.44,
624,roselia,THRONE OF ROSE,312.37,0.00024502910673618317,1.8662436787053593e-06,0.04979967698454857,0.16502779722213745,208,7.87,
626,roselia,Ringing Bloom,334.87,8.182549208868295e-06,4.848225287901187e-08,0.002208833582699299,0.09330423921346664,224,8.88,
627,roselia,ZEAL of proud,279.07,9.128195870289346e-07,1.2033925855803318e-08,0.00012822134885936975,0.07130039483308792,186,7.74,
628,roselia,Singing “OURS”,316.2,0.018217245116829872,0.00027016730746254325,0.9785314798355103,0.40839359164237976,211,9.41,
629,roselia,競宴Red×Violet,263.47,6.382910214597359e-05,7.794682232997729e-07,0.0031899830792099237,0.012801261618733406,176,7.66,
630,roselia,overtuRe,244.13,2.979572491312865e-05,4.921515142086719e-07,0.0027245001401752234,0.037878017872571945,163,6.91,
631,roselia,Proud of oneself,235.77,0.00010058453335659578,2.419589236524189e-06,0.02787073142826557,0.20466876029968262,157,6.72,
632,roselia,Sing Alive,315.4,7.020382327027619e-05,4.613767430328153e-07,0.16590437293052673,0.23318468034267426,210,8.22,
633,roselia,Swear ～Night & Day～,304.02,0.0006480757729150355,1.243209499079967e-05,0.549583375453949,0.23938849568367004,203,8.92,
634,roselia,Reweave (Cover),238.13,2.8893304261146113e-05,4.5642798340850277e-07,0.0008824203978292644,0.041420817375183105,159,7.08,
635,roselia,ヒバナ -Reloaded- (Cover),205.27,4.997346536583791e-07,6.071849689703868e-09,3.739473322639242e-05,0.0007266720058396459,136,6.16,
636,roselia,ファタール (Cover),220.84,0.00025740053388290107,9.04685293789953e-06,0.03586004301905632,0.15478651225566864,147,6.52,
637,roselia,HONEY (Cover),227.6,5.608512583421543e-05,1.4217303032637574e-06,0.020928699523210526,0.10173790156841278,151,6.52,
638,roselia,悪魔の子 (Cover),227.17,0.0034579639323055744,6.857218977529556e-05,0.9260929226875305,0.3274058401584625,151,5.38,
639,roselia,slash (Cover),241.13,0.000238478954997845,2.9268553589645308e-06,0.6987866163253784,0.28114038705825806,161,6.33,
641,roselia,乙女解剖 (Cover),224.1,2.5858107619569637e-05,2.1850714801985305e-06,0.001237890450283885,0.005585859529674053,149,5.87,
642,roselia,六兆年と一夜物語 (Cover),216.37,7.866229861974716e-05,9.666868550084473e-08,0.323233962059021,0.225526824593544,144,5.94,
640,roselia,右肩の蝶 (Cover),276.5,4.045597597723827e-05,4.245984825956839e-07,0.013217275962233543,0.1379198580980301,184,7.27,
643,roselia,残酷な天使のテーゼ (Cover),261.8,0.00011425499542383477,1.1237373200856382e-06,0.30322110652923584,0.2545248866081238,174,6.58,
644,roselia,海色 (Cover),256.83,0.00040142881334759295,1.3339996257855091e-05,0.2655513286590576,0.21354544162750244,171,6.35,
646,roselia,魂のルフラン (Cover),269.53,0.0012001071590930223,4.1839693949441426e-06,0.9270759224891663,0.3184185028076172,180,6.79,
649,roselia,シャルル (Cover),232.63,0.000693316338583827,1.8605709556140937e-05,0.3780510127544403,0.22616562247276306,155,6.82,
647,roselia,This game (Cover),283.63,0.0001011854037642479,5.25163886777591e-06,0.08889368921518326,0.1666102260351181,189,7.94,
645,roselia,ETERNAL BLAZE (Cover),309.2,1.570587483001873e-05,3.7087363580212696e-07,0.33316153287887573,0.24726322293281555,206,8.93,
648,roselia,スカイクラッドの観測者 (Cover),273.8,2.0890731320832856e-05,2.1202021116550895e-07,0.1462155431509018,0.18346121907234192,183,7.87,
650,roselia,新時代 (Cover),226.63,0.0004040826461277902,1.5075556802912615e-05,0.01981276459991932,0.17843128740787506,151,6.67,
652,roselia,Red fraction (Cover),201.0,6.208287004483282e-07,2.24593872388823e-08,0.00014839418872725219,0.019460733979940414,134,4.33,
651,roselia,革命デュアリズム (Cover),237.43,0.000614721910096705,2.999829348482308e-06,0.047821979969739914,0.10986011475324631,158,5.83,
654,roselia,Paradisus‐Paradoxum (Cover),232.67,0.00032089947490021586,8.145163974404568e-07,0.4852822422981262,0.23999057710170746,155,6.38,
653,roselia,深愛 (Cover),273.23,0.00034956791205331683,9.451249752601143e-06,0.45940449833869934,0.24432560801506042,182,7.01,
655,roselia,Realize (Cover),246.13,1.8431651369610336e-06,1.1294757129576283e-08,0.40913018584251404,0.22041761875152588,164,6.57,
656,roselia,Preserved Roses (Cover),210.63,2.9660195650649257e-06,1.822995443490072e-07,0.00012018372217426077,0.02576199173927307,140,6.1,
659,roselia,KING (Cover),134.73,1.1945211326747085e-06,3.57675156159587e-09,0.0004554784682113677,0.004817773588001728,89,2.86,
658,roselia,Shangri-La (Cover),239.0,1.3075880815449636e-05,2.854731917523168e-07,0.023179074749350548,0.2658376097679138,159,5.57,
660,mygo,素寄曲,238.73,0.006113812793046236,0.0007018359028734267,0.0692894384264946,0.06578835844993591,159,6.13,
657,roselia,My Dearest (Cover),337.13,0.0022758226841688156,7.717881999269594e-06,0.879243791103363,0.32374557852745056,225,9.29,
662,mygo,騒混出,227.31,9.714071893540677e-06,3.2278791195494705e-07,0.0028203027322888374,0.0393768846988678,151,6.13,
661,mygo,羅永線,233.64,0.00012257802882231772,5.73357283428777e-06,0.005680668167769909,0.08549173921346664,156,6.21,
663,morfonica,深海少女 (Cover),218.13,0.00018829193140845746,2.7802466320281383e-06,0.18955141305923462,0.19976229965686798,145,7.03,
664,mugendai_mutype,等身大あんりみてっど,168.73,5.4142059525474906e-05,1.123414790527022e-06,0.0007366674835793674,0.00523503590375185,112,5.76,
665,mugendai_mutype,好きになっちゃえ！,207.77,4.090390120836673e-06,1.190498082337399e-07,0.00086318573448807,0.030261792242527008,138,6.43,
666,mugendai_mutype,YoU kNOw the overture,174.0,2.4080693037831225e-05,1.3248032360024808e-07,0.00041047949343919754,0.0003921106399502605,115,4.82,
667,mugendai_mutype,唱 (Cover),194.61,0.00010990161536028609,1.8369178178545553e-06,0.02113829366862774,0.11625993251800537,129,5.22,
668,mugendai_mutype,インキャのキャキャキャ (Cover),220.61,4.4356300350045785e-05,3.035440613530227e-06,0.0009414578089490533,0.007946902886033058,147,6.6,
669,mugendai_mutype,デビルじゃないもん (Cover),164.0,0.0007278072880581021,2.071892777166795e-05,0.006638864520937204,0.11662063747644424,109,4.91,
670,mugendai_mutype,エイリアンエイリアン (Cover),197.63,1.908811645989772e-05,5.535729314942728e-07,0.0023218875285238028,0.040771085768938065,131,6.0,
671,mugendai_mutype,ぼくたちいつでも しゅわっしゅわ！ (Cover),184.62,0.0008399079670198262,1.2363577297946904e-05,0.023624852299690247,0.041011955589056015,123,5.64,
673,mugendai_mutype,ビッグマウス feat.りむる (Cover),173.76,2.8558558824443026e-06,2.8884787184324523e-07,9.996959124691784e-05,0.018254242837429047,115,5.7,
672,mugendai_mutype,回レ!雪月花 (Cover),234.52,0.0008919162210077047,3.839659984805621e-05,0.053396712988615036,0.0820850282907486,156,6.98,
675,mugendai_mutype,君が飛び降りるのならば (Cover),173.78,2.535882595111616e-05,1.6296925196002121e-06,0.00033813578193075955,0.001432457473129034,115,5.2,
674,mugendai_mutype,KiLLKiSS (Cover),207.66,0.00033263774821534753,1.42664612212684e-05,0.04354329779744148,0.05312421917915344,138,6.21,
677,mugendai_mutype,パラレルラルラ (Cover),157.99,0.0013566433917731047,1.0616906365612522e-05,0.025595150887966156,0.055741362273693085,105,4.57,
676,mugendai_mutype,地球最後の告白を (Cover),267.18,0.0010638991370797157,1.5666417311877012e-05,0.4276930093765259,0.24784506857395172,178,8.03,
679,mugendai_mutype,ジレンマ (Cover),167.26,0.0002658384037204087,3.069600097660441e-06,0.015825459733605385,0.035546522587537766,111,5.65,
678,mugendai_mutype,夜もすがら君想ふ (Cover),236.77,0.0018250549910590053,3.072804247494787e-05,0.018330182880163193,0.016774050891399384,158,7.09,
681,mugendai_mutype,メンタルチェンソー (Cover),177.6,0.002183533739298582,6.13727534073405e-05,0.026234332472085953,0.0671277865767479,118,5.09,
680,mugendai_mutype,glow (Cover),287.63,0.07917022705078125,0.0005565649480558932,0.8516135215759277,0.3309859335422516,192,8.73,
683,mugendai_mutype,フォニイ (Cover),189.56,8.643823093734682e-05,2.0694071167781658e-07,0.02247418835759163,0.10637276619672775,126,5.95,
682,mugendai_mutype,ホシアイ (Cover),286.67,0.02248096466064453,0.0002920684346463531,0.5581461191177368,0.26025980710983276,191,8.25,
684,mugendai_mutype,ELECT (Cover),193.4,2.8991362341912463e-05,4.0677542756384355e-07,0.004494645167142153,0.015344162471592426,128,5.87,
686,mugendai_mutype,スイートマジック (Cover),216.56,0.00011717123561538756,3.503578454910894e-06,0.0033126475755125284,0.009433749131858349,144,7.5,
685,mugendai_mutype,ユキトキ (Cover),273.11,0.02433660998940468,0.0007884231745265424,0.3923984467983246,0.2276357263326645,182,8.98,
688,mugendai_mutype,One Last Kiss (Cover),259.56,0.012705625966191292,6.69518340146169e-05,0.8556880950927734,0.32809680700302124,173,9.32,
689,mugendai_mutype,ミルククラウン・オン・ソーネチカ (Cover),215.23,0.0009737831423990428,3.896123234881088e-05,0.022198844701051712,0.016705326735973358,143,7.32,
687,mugendai_mutype,少年よ我に帰れ (Cover),390.02,0.42498886585235596,0.035320937633514404,0.9174388647079468,0.32647737860679626,261,13.08,
690,mugendai_mutype,決戦スピリット (Cover),272.56,0.00015147252997849137,3.3899723348440602e-06,0.013981143943965435,0.12305533140897751,182,9.1,
691,mugendai_mutype,ティアドロップス (Cover),216.55,1.99596252059564e-05,3.1754609608469764e-07,0.0004542181268334389,0.001018517417833209,144,6.16,
692,mugendai_mutype,ロウワー (Cover),230.93,0.00025872973492369056,2.3444411567652423e-07,0.0701202005147934,0.11557391285896301,154,5.47,
693,mugendai_mutype,ハイドアンド・シーク (Cover),265.53,0.0027309509459882975,0.0003035634581465274,0.14543601870536804,0.17001011967658997,177,6.36,
694,mugendai_mutype,不可解 (Cover),277.76,0.001723070745356381,2.5121662474703044e-05,0.05628632381558418,0.06853928416967392,185,6.01,
695,mugendai_mutype,GURU (Cover),191.51,1.7362082871841267e-05,9.730056262924336e-07,0.00027539883740246296,0.004048206377774477,127,4.21,
696,mugendai_mutype,経験値上昇中☆ (Cover),231.84,0.006244834512472153,8.11048157629557e-05,0.14324399828910828,0.12092657387256622,154,4.89,
697,mugendai_mutype,翼をください (Cover),218.99,0.9871361255645752,0.3568524122238159,0.9983954429626465,0.26879289746284485,146,4.66,
699,mugendai_mutype,ハッピー☆マテリアル (Cover),224.87,2.7353138648322783e-05,1.4611222241001087e-06,0.0007530819275416434,0.10376617312431335,150,4.61,
698,mugendai_mutype,元気を出して (Cover),290.01,0.40136510133743286,0.035184748470783234,0.978351891040802,0.3413776457309723,193,6.14,
700,mugendai_mutype,時をかける少女 (Cover),232.04,0.216726616024971,0.02178053930401802,0.5991612672805786,0.23766909539699554,154,4.82,
701,mugendai_mutype,TOMORROW (Cover),289.37,0.07937394082546234,0.003445271635428071,0.4493454396724701,0.18324686586856842,193,5.74,
703,mugendai_mutype,CH4NGE (Cover),139.41,1.8977111722051632e-06,7.017607117631997e-08,0.003888876875862479,0.010712645016610622,92,2.78,
704,mugendai_mutype,絶え間なく藍色 (Cover),221.1,0.1851007640361786,0.0018439319683238864,0.7154572010040283,0.2687794268131256,147,5.11,
702,mugendai_mutype,PARTY☆NIGHT（D-POP version） (Cover),320.39,0.000721287913620472,1.979298986043432e-06,0.038422249257564545,0.1794799417257309,214,7.32,
706,mugendai_mutype,なにやってもうまくいかない (Cover),151.04,0.00019443950441200286,1.5059412362461444e-05,0.0032939661759883165,0.040226422250270844,100,3.91,
705,mugendai_mutype,撫でんな (Cover),187.45,0.0001618957321625203,7.434940130224277e-08,0.02035480923950672,0.12111397832632065,124,4.54,
707,mugendai_mutype,マーシャル・マキシマイザー (Cover),162.12,0.0004264586023055017,3.525503643686534e-06,0.03801579400897026,0.050622109323740005,107,2.3,
709,mugendai_mutype,繰り返し一粒 (Cover),256.0,0.0003654097090475261,5.324204721546266e-06,0.5439904928207397,0.248871847987175,171,4.66,
708,mugendai_mutype,ZEAL of proud (Cover),279.23,5.1737268222495914e-05,4.4552359668159625e-07,0.0019943821243941784,0.10784584283828735,186,5.5,
710,poppin_party,乙女はサイコパス (Cover),256.88,0.000522762886248529,9.180626875604503e-06,0.09508605301380157,0.1606951504945755,171,5.1,
711,roselia,Neo-Aspect,310.3,1.0942681910819374e-05,1.8697872405937233e-07,0.07438838481903076,0.21127107739448547,207,6.49,
713,mugendai_mutype,唱 (Cover),194.61,0.00010990161536028609,1.8369178178545553e-06,0.02113829366862774,0.11625993251800537,129,4.49,
712,millsage,カーネーションの咲く日に,238.0,0.00650564581155777,8.00917623564601e-05,0.7688856720924377,0.29823219776153564,158,5.17,
714,mugendai_mutype,インキャのキャキャキャ (Cover),220.61,4.4356300350045785e-05,3.035440613530227e-06,0.0009414578089490533,0.007946902886033058,147,4.78,
715,mugendai_mutype,デビルじゃないもん (Cover),164.0,0.0007278072880581021,2.071892777166795e-05,0.006638864520937204,0.11662063747644424,109,3.16,
717,mugendai_mutype,ぼくたちいつでも しゅわっしゅわ！ (Cover),184.62,0.0008399079670198262,1.2363577297946904e-05,0.023624852299690247,0.041011955589056015,123,3.46,
716,mugendai_mutype,エイリアンエイリアン (Cover),197.63,1.908811645989772e-05,5.535729314942728e-07,0.0023218875285238028,0.040771085768938065,131,3.82,
718,mugendai_mutype,回レ!雪月花 (Cover),234.52,0.0008919162210077047,3.839659984805621e-05,0.053396712988615036,0.0820850282907486,156,4.77,
719,mugendai_mutype,ビッグマウス feat.りむる (Cover),173.76,2.8558558824443026e-06,2.8884787184324523e-07,9.996959124691784e-05,0.018254242837429047,115,3.78,
721,mygo,二息歩行 (Reloaded) (Cover),198.01,0.0028420398011803627,2.2334454570227535e-06,0.10962212830781937,0.16767390072345734,132,3.71,
720,mugendai_mutype,KiLLKiSS (Cover),215.32,0.00031847378704696894,1.4187698070600163e-05,0.04738527536392212,0.052691686898469925,143,4.19,
722,mygo,社会距離 (Cover),243.25,0.02098647691309452,0.001561179873533547,0.3860338032245636,0.20683275163173676,162,4.49,
723,mygo,君の神様になりたい。 (Cover),253.33,0.05400962010025978,0.0026200178544968367,0.321311354637146,0.16977162659168243,169,4.74,
725,mygo,ティアドロップス (Cover),215.05,0.00020673881226684898,4.971943212694896e-07,0.012463544495403767,0.05446643754839897,143,4.38,
724,mygo,Henceforth (Cover),234.3,0.20862457156181335,0.004789372906088829,0.9480105638504028,0.36653932929039,156,4.81,
726,mygo,遠心力 (Cover),197.48,4.993771653971635e-05,3.084267063968582e-07,0.0025045222137123346,0.024956397712230682,131,4.14,
727,mygo,ないばいたりてぃ (Cover),213.02,0.007575159426778555,0.00010313504753867164,0.3404546082019806,0.21527086198329926,142,4.3,
729,mygo,もしも命が描けたら (Cover),201.94,0.06242040544748306,0.0008249746169894934,0.891174852848053,0.32332712411880493,134,4.02,
728,mygo,キリトリセン (Cover),237.25,0.0904487818479538,0.010753613896667957,0.6333147883415222,0.2585151195526123,158,4.67,
731,mygo,パメラ (Cover),194.6,0.003908959683030844,3.558992830221541e-05,0.11558046191930771,0.10210776329040527,129,4.06,
730,mygo,TEENAGE RIOT (Cover),223.77,0.04124251753091812,5.7905519497580826e-05,0.4547523856163025,0.20258405804634094,149,4.47,
732,mygo,栞 (Cover),262.97,0.013694494031369686,0.00021161773474887013,0.33527320623397827,0.21575985848903656,175,4.87,
733,mygo,シンデレラボーイ (Cover),231.64,0.004481315612792969,4.179681127425283e-05,0.5759758353233337,0.23136016726493835,154,4.6,
735,mygo,正しくなれない (Cover),241.65,0.32000964879989624,0.013386712409555912,0.9157388210296631,0.3430749177932739,161,4.63,
734,mygo,少女レイ (Cover),288.8,0.23562486469745636,0.00966130755841732,0.916671872138977,0.3426969349384308,193,5.73,
737,roselia,擬態ごっこ (Cover),147.55,3.0587486889999127e-06,1.499661692605514e-07,0.005997002124786377,0.11460608243942261,98,3.23,
736,mygo,恋してる自分すら愛せるんだ (Cover),223.6,0.5000049471855164,0.043139632791280746,0.925054132938385,0.33236318826675415,149,4.34,
