idx,tag,band,song,drum_tempo_bpm,n_candidates_in_range,base_in_range,selected_multiplier,selected_bpm,selected_acf,audio_status,cand_0.500_bpm,cand_0.500_acf,cand_0.667_bpm,cand_0.667_acf,cand_1.000_bpm,cand_1.000_acf,cand_1.500_bpm,cand_1.500_acf,cand_2.000_bpm,cand_2.000_acf
555,raise_a_suilen__555,raise_a_suilen,革命道中 (Cover),94.0,3,True,1.0,94.0,0.5715416669845581,ok,,,,,94.0,0.5715416669845581,141.0,0.09972032904624939,188.0,0.45697641372680664
556,raise_a_suilen__556,raise_a_suilen,Get Wild (Cover),132.5,3,True,1.0,132.5,0.6851317286491394,ok,,,88.33333333333333,0.36257025599479675,132.5,0.6851317286491394,198.75,0.22709745168685913,,
557,raise_a_suilen__557,raise_a_suilen,ボッカデラべリタ (Cover),84.7,2,True,2.0,169.4,0.4749324917793274,ok,,,,,,,127.05000000000001,0.2001904845237732,169.4,0.4749324917793274
558,raise_a_suilen__558,raise_a_suilen,第ゼロ感 (Cover),152.0,2,True,1.0,152.0,0.685505211353302,ok,,,101.33333333333333,0.42485511302948,152.0,0.685505211353302,,,,
559,raise_a_suilen__559,raise_a_suilen,劣等上等 (Cover),161.5,2,True,1.0,161.5,0.6737679243087769,ok,,,107.66666666666666,0.42536428570747375,161.5,0.6737679243087769,,,,
560,raise_a_suilen__560,raise_a_suilen,Just Awake (Cover),95.7,3,True,1.0,95.7,0.6949121356010437,ok,,,,,95.7,0.6949121356010437,143.55,0.20681215822696686,191.4,0.6176759004592896
561,raise_a_suilen__561,raise_a_suilen,Keep the Heat and Fire Yourself Up (Cover),152.0,2,True,1.0,152.0,0.5225518941879272,ok,,,101.33333333333333,0.34239375591278076,152.0,0.5225518941879272,,,,
562,raise_a_suilen__562,raise_a_suilen,ボッカデラベリタ (Cover),84.7,2,True,2.0,169.4,0.4921492040157318,ok,,,,,,,127.05000000000001,0.20172761380672455,169.4,0.4921492040157318
563,raise_a_suilen__563,raise_a_suilen,VORACITY (Cover),99.4,3,True,1.0,99.4,0.574316143989563,ok,,,,,99.4,0.574316143989563,149.10000000000002,0.37757325172424316,198.8,0.4564952552318573
564,raise_a_suilen__564,raise_a_suilen,神っぽいな (Cover),143.6,3,True,1.0,143.6,0.5268599390983582,ok,,,95.73333333333332,0.4138217270374298,143.6,0.5268599390983582,215.39999999999998,0.21818669140338898,,
565,raise_a_suilen__565,raise_a_suilen,狂乱 Hey Kids!! (Cover),143.6,3,True,1.0,143.6,0.6405045390129089,ok,,,95.73333333333332,0.38587677478790283,143.6,0.6405045390129089,215.39999999999998,0.1790745109319687,,
566,raise_a_suilen__566,raise_a_suilen,SAVIOR OF SONG (Cover),95.7,3,True,1.0,95.7,0.6930511593818665,ok,,,,,95.7,0.6930511593818665,143.55,0.20491795241832733,191.4,0.587384045124054
567,raise_a_suilen__567,raise_a_suilen,恋しさとせつなさと心強さと (Cover),129.2,3,True,1.0,129.2,0.548600971698761,ok,,,86.13333333333333,0.41092449426651,129.2,0.548600971698761,193.79999999999998,0.16831310093402863,,
568,raise_a_suilen__568,raise_a_suilen,DEPARTURES (Cover),99.4,3,True,2.0,198.8,0.5154643058776855,ok,,,,,99.4,0.5063356161117554,149.10000000000002,0.17704254388809204,198.8,0.5154643058776855
569,raise_a_suilen__569,raise_a_suilen,CORE PRIDE (Cover),92.3,3,True,1.0,92.3,0.7024329900741577,ok,,,,,92.3,0.7024329900741577,138.45,0.18384136259555817,184.6,0.5463446974754333
570,roselia__570,roselia,Neo-Aspect,120.2,2,True,1.5,180.3,0.6785787343978882,ok,,,,,120.2,0.6160889267921448,180.3,0.6785787343978882,,
571,roselia__571,roselia,BLACK SHOUT,92.3,3,True,1.0,92.3,0.6700699925422668,ok,,,,,92.3,0.6700699925422668,138.45,0.16094990074634552,184.6,0.6019719839096069
572,roselia__572,roselia,Opera of the wasteland,136.0,3,True,1.0,136.0,0.7018753290176392,ok,,,90.66666666666666,0.4864494502544403,136.0,0.7018753290176392,204.0,0.10550780594348907,,
573,roselia__573,roselia,陽だまりロードナイト,143.6,3,True,1.0,143.6,0.6321790218353271,ok,,,95.73333333333332,0.3872065246105194,143.6,0.6321790218353271,215.39999999999998,0.12532855570316315,,
574,roselia__574,roselia,ONENESS,95.7,3,True,1.0,95.7,0.6951042413711548,ok,,,,,95.7,0.6951042413711548,143.55,0.12673823535442352,191.4,0.6802991032600403
575,roselia__575,roselia,Re:birth day,84.7,2,True,2.0,169.4,0.6372367143630981,ok,,,,,,,127.05000000000001,0.11800161749124527,169.4,0.6372367143630981
576,roselia__576,roselia,Legendary,143.6,3,True,1.0,143.6,0.6397461295127869,ok,,,95.73333333333332,0.4146808385848999,143.6,0.6397461295127869,215.39999999999998,0.12843668460845947,,
577,roselia__577,roselia,- HEROIC ADVENT -,90.7,3,True,1.0,90.7,0.7361981272697449,ok,,,,,90.7,0.7361981272697449,136.05,0.11675520986318588,181.4,0.6771306395530701
578,roselia__578,roselia,Determination Symphony,95.7,3,True,1.0,95.7,0.6786511540412903,ok,,,,,95.7,0.6786511540412903,143.55,0.1253741979598999,191.4,0.61603844165802
579,roselia__579,roselia,熱色スターマイン,94.0,3,True,1.0,94.0,0.7051380276679993,ok,,,,,94.0,0.7051380276679993,141.0,0.11952519416809082,188.0,0.5621638894081116
580,roselia__580,roselia,軌跡,84.7,2,True,2.0,169.4,0.43407848477363586,ok,,,,,,,127.05000000000001,0.12867437303066254,169.4,0.43407848477363586
581,roselia__581,roselia,LOUDER,97.5,3,True,1.0,97.5,0.6776875853538513,ok,,,,,97.5,0.6776875853538513,146.25,0.10591088235378265,195.0,0.6079627871513367
582,roselia__582,roselia,R,94.0,3,True,1.0,94.0,0.7436093091964722,ok,,,,,94.0,0.7436093091964722,141.0,0.12975630164146423,188.0,0.6513840556144714
583,roselia__583,roselia,BRAVE JEWEL,95.7,3,True,1.0,95.7,0.6613742113113403,ok,,,,,95.7,0.6613742113113403,143.55,0.16054455935955048,191.4,0.5990639328956604
584,roselia__584,roselia,FIRE BIRD,152.0,2,True,1.0,152.0,0.6621920466423035,ok,,,101.33333333333333,0.4862140715122223,152.0,0.6621920466423035,,,,
585,roselia__585,roselia,Safe and Sound,90.7,3,True,1.0,90.7,0.6039040684700012,ok,,,,,90.7,0.6039040684700012,136.05,0.07756353169679642,181.4,0.5411863923072815
586,roselia__586,roselia,Avant-garde HISTORY,76.0,2,True,2.0,152.0,0.44482994079589844,ok,,,,,,,114.0,0.4224115312099457,152.0,0.44482994079589844
587,roselia__587,roselia,Break your desire,103.4,3,True,1.0,103.4,0.6139474511146545,ok,,,,,103.4,0.6139474511146545,155.10000000000002,0.09873126447200775,206.8,0.5719210505485535
589,roselia__589,roselia,約束,123.0,2,True,1.0,123.0,0.634938657283783,ok,,,,,123.0,0.634938657283783,184.5,0.1400430053472519,,
590,roselia__590,roselia,"""UNIONS"" Road",136.0,3,True,0.6666666666666666,90.66666666666666,0.5467925071716309,ok,,,90.66666666666666,0.5467925071716309,136.0,0.5428863763809204,204.0,0.09052614867687225,,
591,roselia__591,roselia,Song I am.,95.7,3,True,1.0,95.7,0.661001980304718,ok,,,,,95.7,0.661001980304718,143.55,0.12472697347402573,191.4,0.6452227830886841
592,roselia__592,roselia,Sage der Rosen,79.5,2,True,2.0,159.0,0.5942104458808899,ok,,,,,,,119.25,0.12776310741901398,159.0,0.5942104458808899
593,roselia__593,roselia,覚悟のLiberation,92.3,3,True,1.0,92.3,0.7192671895027161,ok,,,,,92.3,0.7192671895027161,138.45,0.20065276324748993,184.6,0.6163294315338135
594,roselia__594,roselia,Keep Heart,99.4,3,True,1.0,99.4,0.7493382692337036,ok,,,,,99.4,0.7493382692337036,149.10000000000002,0.11367908120155334,198.8,0.6836963295936584
595,roselia__595,roselia,Original Call,172.3,3,True,1.0,172.3,0.7037351131439209,ok,86.15,0.6689058542251587,114.86666666666667,0.4807559549808502,172.3,0.7037351131439209,,,,
596,roselia__596,roselia,Always recall.,123.0,2,True,1.0,123.0,0.5934189558029175,ok,,,,,123.0,0.5934189558029175,184.5,0.5863544940948486,,
597,roselia__597,roselia,Floral Haven,95.7,3,True,1.0,95.7,0.6976801156997681,ok,,,,,95.7,0.6976801156997681,143.55,0.1693497896194458,191.4,0.6261950731277466
598,roselia__598,roselia,Sprechchor,147.7,2,True,1.0,147.7,0.5710285902023315,ok,,,98.46666666666665,0.48685094714164734,147.7,0.5710285902023315,,,,
599,roselia__599,roselia,閃光,89.1,3,True,1.0,89.1,0.759822428226471,ok,,,,,89.1,0.759822428226471,133.64999999999998,0.1029558777809143,178.2,0.5844321250915527
600,roselia__600,roselia,THE HISTORIC...,87.6,3,True,1.0,87.6,0.7228058576583862,ok,,,,,87.6,0.7228058576583862,131.39999999999998,0.14059966802597046,175.2,0.5540241003036499
601,roselia__601,roselia,ROZEN HORIZON,161.5,2,True,1.0,161.5,0.6906537413597107,ok,,,107.66666666666666,0.5667487978935242,161.5,0.6906537413597107,,,,
602,roselia__602,roselia,廻廻奇譚,92.3,3,True,1.0,92.3,0.6618912220001221,ok,,,,,92.3,0.6618912220001221,138.45,0.16447390615940094,184.6,0.5128543972969055
603,roselia__603,roselia,鳥の詩,123.0,2,True,1.0,123.0,0.5740752220153809,ok,,,,,123.0,0.5740752220153809,184.5,0.1379469931125641,,
604,roselia__604,roselia,Synchrogazer,79.5,2,True,2.0,159.0,0.5918776988983154,ok,,,,,,,119.25,0.25718510150909424,159.0,0.5918776988983154
605,roselia__605,roselia,名前のない怪物,90.7,3,True,1.0,90.7,0.6702965497970581,ok,,,,,90.7,0.6702965497970581,136.05,0.13279782235622406,181.4,0.6053940653800964
606,roselia__606,roselia,Dazzle the Destiny,95.7,3,True,1.0,95.7,0.6698689460754395,ok,,,,,95.7,0.6698689460754395,143.55,0.18985135853290558,191.4,0.6480802297592163
607,roselia__607,roselia,Grateful Melting,120.2,2,True,1.0,120.2,0.5068066716194153,ok,,,,,120.2,0.5068066716194153,180.3,0.15541857481002808,,
608,roselia__608,roselia,Second to None,92.3,3,True,1.0,92.3,0.6548501253128052,ok,,,,,92.3,0.6548501253128052,138.45,0.1369098722934723,184.6,0.5566682815551758
609,roselia__609,roselia,Steadfast Spirits,95.7,3,True,1.0,95.7,0.7010168433189392,ok,,,,,95.7,0.7010168433189392,143.55,0.14427587389945984,191.4,0.6715720295906067
610,roselia__610,roselia,紫炎,95.7,3,True,1.0,95.7,0.740106999874115,ok,,,,,95.7,0.740106999874115,143.55,0.12342284619808197,191.4,0.5583924055099487
611,roselia__611,roselia,XV,95.7,3,True,1.0,95.7,0.6928532719612122,ok,,,,,95.7,0.6928532719612122,143.55,0.1579066812992096,191.4,0.6199315786361694
612,roselia__612,roselia,Blessing Chord,152.0,2,True,1.0,152.0,0.6901217699050903,ok,,,101.33333333333333,0.5109500288963318,152.0,0.6901217699050903,,,,
613,roselia__613,roselia,Fear Nothing,114.8,2,True,1.0,114.8,0.6093952059745789,ok,,,,,114.8,0.6093952059745789,172.2,0.15885029733181,,
614,roselia__614,roselia,PASSIONATE ANTHEM,97.5,3,True,1.0,97.5,0.7895152568817139,ok,,,,,97.5,0.7895152568817139,146.25,0.11876355856657028,195.0,0.6625045537948608
615,roselia__615,roselia,Requiem for Fate,152.0,2,True,1.0,152.0,0.6175252199172974,ok,,,101.33333333333333,0.40563514828681946,152.0,0.6175252199172974,,,,
616,roselia__616,roselia,Sanctuary,120.2,2,True,1.0,120.2,0.6449469327926636,ok,,,,,120.2,0.6449469327926636,180.3,0.5516350269317627,,
617,roselia__617,roselia,Sunlit Musical,92.3,3,True,1.0,92.3,0.7148610353469849,ok,,,,,92.3,0.7148610353469849,138.45,0.17071260511875153,184.6,0.5147169232368469
618,roselia__618,roselia,Talk to My Tone,139.7,3,True,1.5,209.54999999999998,0.5616779327392578,ok,,,93.13333333333333,0.11612551659345627,139.7,0.5236247181892395,209.54999999999998,0.5616779327392578,,
619,roselia__619,roselia,一逢のFull Glory,99.4,3,True,1.0,99.4,0.6577147245407104,ok,,,,,99.4,0.6577147245407104,149.10000000000002,0.139571875333786,198.8,0.5358620285987854
620,roselia__620,roselia,礎の花冠,172.3,3,True,1.0,172.3,0.7975935935974121,ok,86.15,0.7358478903770447,114.86666666666667,0.2929830253124237,172.3,0.7975935935974121,,,,
621,roselia__621,roselia,FRONTIER FANTASIA,89.1,3,True,1.0,89.1,0.6464599370956421,ok,,,,,89.1,0.6464599370956421,133.64999999999998,0.14473222196102142,178.2,0.5086216330528259
622,roselia__622,roselia,Dear Gleam,97.5,3,True,1.0,97.5,0.7729308009147644,ok,,,,,97.5,0.7729308009147644,146.25,0.12006760388612747,195.0,0.6325724720954895
623,roselia__623,roselia,Call the shots,94.0,3,True,1.0,94.0,0.8089073300361633,ok,,,,,94.0,0.8089073300361633,141.0,0.12449422478675842,188.0,0.40904319286346436
624,roselia__624,roselia,THRONE OF ROSE,161.5,2,True,1.0,161.5,0.6244308948516846,ok,,,107.66666666666666,0.4914073348045349,161.5,0.6244308948516846,,,,
625,roselia__625,roselia,VIOLET LINE,99.4,3,True,2.0,198.8,0.6564605236053467,ok,,,,,99.4,0.6511356830596924,149.10000000000002,0.13948209583759308,198.8,0.6564605236053467
626,roselia__626,roselia,Ringing Bloom,97.5,3,True,1.0,97.5,0.7076665759086609,ok,,,,,97.5,0.7076665759086609,146.25,0.12983748316764832,195.0,0.6551156640052795
627,roselia__627,roselia,ZEAL of proud,97.5,3,True,1.0,97.5,0.7319884300231934,ok,,,,,97.5,0.7319884300231934,146.25,0.13972608745098114,195.0,0.699489414691925
628,roselia__628,roselia,Singing “OURS”,126.0,2,True,1.0,126.0,0.45137521624565125,ok,,,,,126.0,0.45137521624565125,189.0,0.1120975986123085,,
629,roselia__629,roselia,競宴Red×Violet,147.7,2,True,1.0,147.7,0.6032915115356445,ok,,,98.46666666666665,0.4339534044265747,147.7,0.6032915115356445,,,,
630,roselia__630,roselia,overtuRe,95.7,3,True,1.0,95.7,0.668816089630127,ok,,,,,95.7,0.668816089630127,143.55,0.12377870827913284,191.4,0.5904232263565063
631,roselia__631,roselia,Proud of oneself,95.7,3,True,1.0,95.7,0.7088242769241333,ok,,,,,95.7,0.7088242769241333,143.55,0.10037265717983246,191.4,0.6912758946418762
632,roselia__632,roselia,Sing Alive,97.5,3,True,1.0,97.5,0.7348989844322205,ok,,,,,97.5,0.7348989844322205,146.25,0.1646159142255783,195.0,0.582707941532135
633,roselia__633,roselia,Swear ～Night & Day～,112.3,2,True,1.0,112.3,0.5977283120155334,ok,,,,,112.3,0.5977283120155334,168.45,0.17040903866291046,,
634,roselia__634,roselia,Reweave (Cover),92.3,3,True,1.0,92.3,0.7056975960731506,ok,,,,,92.3,0.7056975960731506,138.45,0.17826016247272491,184.6,0.7048588991165161
635,roselia__635,roselia,ヒバナ -Reloaded- (Cover),99.4,3,True,1.0,99.4,0.7548497915267944,ok,,,,,99.4,0.7548497915267944,149.10000000000002,0.16278958320617676,198.8,0.7102963924407959
636,roselia__636,roselia,ファタール (Cover),156.6,2,True,1.0,156.6,0.5460003614425659,ok,,,104.39999999999999,0.5030937194824219,156.6,0.5460003614425659,,,,
637,roselia__637,roselia,HONEY (Cover),90.7,3,True,1.0,90.7,0.7052517533302307,ok,,,,,90.7,0.7052517533302307,136.05,0.10601997375488281,181.4,0.6351595520973206
638,roselia__638,roselia,悪魔の子 (Cover),178.2,3,True,1.0,178.2,0.4212571680545807,ok,89.1,0.3656609356403351,118.79999999999998,0.3425726890563965,178.2,0.4212571680545807,,,,
639,roselia__639,roselia,slash (Cover),143.6,3,True,1.0,143.6,0.5779772996902466,ok,,,95.73333333333332,0.12903915345668793,143.6,0.5779772996902466,215.39999999999998,0.4485093355178833,,
640,roselia__640,roselia,右肩の蝶 (Cover),139.7,3,True,1.0,139.7,0.6503226161003113,ok,,,93.13333333333333,0.38353708386421204,139.7,0.6503226161003113,209.54999999999998,0.20749405026435852,,
641,roselia__641,roselia,乙女解剖 (Cover),67.1,2,True,2.0,134.2,0.5574570298194885,ok,,,,,,,100.64999999999999,0.23824244737625122,134.2,0.5574570298194885
642,roselia__642,roselia,六兆年と一夜物語 (Cover),92.3,3,True,1.0,92.3,0.7009239196777344,ok,,,,,92.3,0.7009239196777344,138.45,0.1513238251209259,184.6,0.6702468991279602
643,roselia__643,roselia,残酷な天使のテーゼ (Cover),139.7,3,True,1.0,139.7,0.6907594203948975,ok,,,93.13333333333333,0.4044281244277954,139.7,0.6907594203948975,209.54999999999998,0.19092129170894623,,
644,roselia__644,roselia,海色 (Cover),97.5,3,True,1.0,97.5,0.7072089314460754,ok,,,,,97.5,0.7072089314460754,146.25,0.2121191769838333,195.0,0.6344440579414368
645,roselia__645,roselia,ETERNAL BLAZE (Cover),156.6,2,True,1.0,156.6,0.6106899380683899,ok,,,104.39999999999999,0.41851815581321716,156.6,0.6106899380683899,,,,
646,roselia__646,roselia,魂のルフラン (Cover),129.2,3,True,1.0,129.2,0.6571661829948425,ok,,,86.13333333333333,0.40460148453712463,129.2,0.6571661829948425,193.79999999999998,0.14783386886119843,,
647,roselia__647,roselia,This game (Cover),147.7,2,True,1.0,147.7,0.5786189436912537,ok,,,98.46666666666665,0.34111371636390686,147.7,0.5786189436912537,,,,
648,roselia__648,roselia,スカイクラッドの観測者 (Cover),83.4,2,True,2.0,166.8,0.5738741755485535,ok,,,,,,,125.10000000000001,0.24060828983783722,166.8,0.5738741755485535
649,roselia__649,roselia,シャルル (Cover),72.8,2,True,2.0,145.6,0.5316584706306458,ok,,,,,,,109.19999999999999,0.229428231716156,145.6,0.5316584706306458
650,roselia__650,roselia,新時代 (Cover),87.6,3,True,1.0,87.6,0.8062021136283875,ok,,,,,87.6,0.8062021136283875,131.39999999999998,0.09626205265522003,175.2,0.5758453011512756
651,roselia__651,roselia,革命デュアリズム (Cover),103.4,3,True,1.0,103.4,0.6216747760772705,ok,,,,,103.4,0.6216747760772705,155.10000000000002,0.16562767326831818,206.8,0.5374921560287476
652,roselia__652,roselia,Red fraction (Cover),143.6,3,True,1.0,143.6,0.7226048707962036,ok,,,95.73333333333332,0.5299831628799438,143.6,0.7226048707962036,215.39999999999998,0.14767444133758545,,
653,roselia__653,roselia,深愛 (Cover),139.7,3,True,1.0,139.7,0.6029006838798523,ok,,,93.13333333333333,0.3467240333557129,139.7,0.6029006838798523,209.54999999999998,0.15105099976062775,,
654,roselia__654,roselia,Paradisus‐Paradoxum (Cover),101.3,3,True,1.0,101.3,0.5959385633468628,ok,,,,,101.3,0.5959385633468628,151.95,0.20908911526203156,202.6,0.5444325804710388
655,roselia__655,roselia,Realize (Cover),103.4,3,True,1.0,103.4,0.6952341198921204,ok,,,,,103.4,0.6952341198921204,155.10000000000002,0.2105773240327835,206.8,0.5177522301673889
656,roselia__656,roselia,Preserved Roses (Cover),83.4,2,True,2.0,166.8,0.7369904518127441,ok,,,,,,,125.10000000000001,0.16160790622234344,166.8,0.7369904518127441
657,roselia__657,roselia,My Dearest (Cover),166.7,2,True,1.0,166.7,0.6235737800598145,ok,,,111.13333333333333,0.5077083110809326,166.7,0.6235737800598145,,,,
658,roselia__658,roselia,Shangri-La (Cover),156.6,2,True,1.0,156.6,0.6989728808403015,ok,,,104.39999999999999,0.35284918546676636,156.6,0.6989728808403015,,,,
659,roselia__659,roselia,KING (Cover),83.4,2,True,2.0,166.8,0.5228114128112793,ok,,,,,,,125.10000000000001,0.28697800636291504,166.8,0.5228114128112793
660,mygo__660,mygo,素寄曲,117.5,2,True,1.0,117.5,0.5411434173583984,ok,,,,,117.5,0.5411434173583984,176.25,0.14224445819854736,,
661,mygo__661,mygo,羅永線,95.7,3,True,1.0,95.7,0.6246465444564819,ok,,,,,95.7,0.6246465444564819,143.55,0.12263362109661102,191.4,0.6212695837020874
662,mygo__662,mygo,騒混出,90.7,3,True,1.0,90.7,0.664948046207428,ok,,,,,90.7,0.664948046207428,136.05,0.1953338086605072,181.4,0.5886977910995483
